Source File,X (um),Y (um),Z (um)
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d1.tif_d1_localizations,12.432289,3.110362,1.0832775
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d1.tif_d1_localizations,15.92217975,2.06671975,0.78789975
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d1.tif_d1_localizations,19.345571,3.46075825,0.67691675
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d1.tif_d1_localizations,19.880233,1.973098,0.6141475
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d1.tif_d1_localizations,21.063765,2.53999925,0.56997575
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d1.tif_d1_localizations,21.07078475,2.5357745,0.29933375
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d1.tif_d1_localizations,21.083674,2.5424395,0.82356825
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d1.tif_d1_localizations,24.38043025,5.5006675,0.729624
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d1.tif_d1_localizations,32.29163475,3.094581,0.79639225
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d1.tif_d1_localizations,33.2585865,4.1571755,1.17457725
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d1.tif_d1_localizations,33.42126625,2.7699095,0.7794395
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d1.tif_d1_localizations,33.42132,2.78208925,1.0214865
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d1.tif_d1_localizations,34.67639325,4.328122,0.99550375
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d1.tif_d1_localizations,34.73424975,4.292174,1.26545775
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,1.1182795,3.06576025,0.7749675
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,0.6368945,2.461492,1.095683
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,1.89839625,2.83422675,0.997686
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,1.87657375,2.8003965,1.3062325
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,2.319807,3.04993625,0.72071225
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,2.32639675,3.05993375,0.774516
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,2.34983175,3.03155375,0.865805
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,1.05342475,0.8623865,0.7530375
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,1.76040925,4.99820175,1.02846325
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,1.01380025,0.8215795,1.11057175
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,2.6830925,3.790794,0.8274705
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,2.68927375,3.7883,0.97286425
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,3.379241,3.1754425,0.47152725
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,3.37269425,3.17558225,0.70907
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,2.817317,5.75341075,0.30038725
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,2.8044385,5.79049825,0.85861325
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,4.76406675,2.4112035,0.64952575
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,4.812775,2.46872675,1.0754085
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,4.29964525,5.57575625,1.0389445
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,6.01872075,2.8138125,0.84644425
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,5.932065,1.306899,1.0263025
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,7.9929475,2.16830725,0.8837575
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,8.130053,2.182207,1.073624
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,9.530391,2.49652625,0.307622
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,9.53145525,2.50729775,0.8666865
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,12.70315675,2.710806,1.134254
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,12.80115375,3.2375345,0.79832725
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,14.24053575,3.5487685,0.73234375
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,14.2491035,3.54467275,1.021035
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,14.2959735,3.29245625,0.72245375
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,14.2986825,3.280642,0.95650275
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,20.2938715,0.63752875,0.660566
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,33.95678825,3.1347645,1.239819
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,36.39301775,3.612387,1.22067325
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,39.53934925,3.25917425,1.0736025
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,40.87267175,3.05453725,1.2281445
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,42.62197625,3.14528875,0.82477225
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,42.62548075,3.1560495,0.9197055
C2-PP7-Cy5_MS2Cy3_TTX60'w+B2_w2CY3-100_s1_d2.tif_d1_localizations,53.7933655,1.9108555,0.7564775
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d1.tif_d1_localizations,1.458001,2.81898325,0.829169
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d1.tif_d1_localizations,1.438479,2.834044,0.9186735
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d1.tif_d1_localizations,4.69963125,0.74756575,0.76620625
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d1.tif_d1_localizations,10.78589425,3.041132,0.79133975
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d1.tif_d1_localizations,18.7381745,1.90413675,1.04048175
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d1.tif_d1_localizations,20.170956,5.9559085,0.95005275
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d1.tif_d1_localizations,20.17827675,5.952318,0.85130325
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d1.tif_d1_localizations,27.16321825,1.20583825,0.516602
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d1.tif_d1_localizations,28.81278425,3.68977625,0.88484325
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d1.tif_d1_localizations,35.578157,3.09078625,0.8195155
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d1.tif_d1_localizations,42.70980375,3.00343175,0.8336195
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d1.tif_d1_localizations,47.7973165,3.13206625,1.00487775
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d1.tif_d1_localizations,78.3159215,2.9947135,0.76207825
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d1.tif_d1_localizations,88.31323875,5.73752225,0.59577575
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d1.tif_d1_localizations,88.44400175,4.813592,1.0921785
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,2.0095405,3.3229755,1.46521425
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,2.6516165,0.76784025,0.95076225
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,4.37480925,3.59517625,1.077365
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,4.40355475,3.5740095,1.2108585
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,6.2682175,4.3849465,1.2926875
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,8.3544055,3.362557,1.46826725
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,8.59407675,3.329232,0.9108475
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,8.6142545,3.33620875,0.76674375
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,8.6078045,3.317149,1.08229925
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,9.9325485,2.76239525,1.30039525
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,11.41786525,4.2045615,0.99008575
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,11.40889975,4.24742175,1.31174725
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,12.26397625,4.65504025,1.17214775
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,14.3544105,3.92653425,1.39551125
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,17.180564,2.91986125,1.028001
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,17.629097,4.7891465,0.68497925
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,23.15376925,0.410521,0.70845725
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,23.1674755,0.4085215,0.94343075
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,23.55558275,2.20569575,1.08438475
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,36.80321625,3.1969425,1.156055
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,49.8478145,2.32308575,0.809905
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,58.03326225,1.551483,1.2627165
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d2.tif_d1_localizations,58.4070505,1.78253275,1.24845125
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,1.2103425,4.18408275,1.4747495
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,1.41204475,1.538841,0.79063025
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,1.40918525,1.54381825,0.938475
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,0.21619325,0.8849185,0.94214075
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,3.601121,3.99292625,0.91513675
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,3.6380795,3.981671,1.2624585
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,4.4259255,1.61805775,1.00636125
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,5.716334,4.270201,1.29465475
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,7.34139,2.657142,1.4971525
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,7.619901,2.5608865,0.73898725
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,7.6087425,2.558414,0.86302075
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,7.5955415,2.54337475,1.10713175
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,8.76730225,1.6738825,1.310382
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,10.231936,3.03451,0.99978225
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,10.23478475,3.052613,1.282647
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,10.92334375,3.5542725,1.330549
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,13.050801,3.34710925,1.28874225
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,15.98504575,2.74044375,0.85285125
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,16.27415625,4.64996625,0.610815
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,20.92170375,0.6475155,1.06447575
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,43.630896,2.389123,0.6842375
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,43.66064125,2.3984755,0.84382125
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,78.233082,0.93485225,0.75330625
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,88.883021,1.531488,0.6640705
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d3.tif_d1_localizations,89.6985375,4.85853775,0.62742375
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d4.tif_d1_localizations,0.283413,2.91171275,1.2934185
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d4.tif_d1_localizations,1.76404275,2.1954295,1.35463975
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d4.tif_d1_localizations,12.93277675,1.7621615,1.220985
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d4.tif_d1_localizations,13.476931,0.98843025,1.17081475
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d5.tif_d1_localizations,0.6744335,1.6301085,1.343449
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d5.tif_d1_localizations,11.49145975,1.48035025,1.18833725
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d5.tif_d1_localizations,11.97002825,0.658588,1.17532975
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d5.tif_d1_localizations,36.89117275,2.5943405,0.8936045
C2-PP7-Cy5_MS2Cy3_TTX60'w+B3_w2CY3-100_s1_d5.tif_d1_localizations,49.8509535,5.1304375,0.741707
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d1.tif_d1_localizations,9.098026,3.2052845,0.828997
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d1.tif_d1_localizations,9.12102025,3.21477675,0.96030825
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d1.tif_d1_localizations,23.345775,3.44261225,1.13617825
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d1.tif_d1_localizations,24.0407625,2.85592025,0.9006135
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d1.tif_d1_localizations,24.048266,2.84424575,0.96643575
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d1.tif_d1_localizations,29.418622,3.10125675,0.9416355
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d1.tif_d1_localizations,32.69099725,3.3077965,1.16531075
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d1.tif_d1_localizations,36.232144,3.321062,1.072936
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d1.tif_d1_localizations,65.592286,2.03261,1.1485945
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d1.tif_d1_localizations,82.97431575,3.2406735,1.104928
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d1.tif_d1_localizations,83.91997175,0.41392875,0.94977325
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d1.tif_d1_localizations,95.6852125,2.61950625,0.740675
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d1.tif_d1_localizations,95.72422425,2.5273895,0.284961
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d2.tif_d1_localizations,2.71791175,2.6006185,0.856216
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d2.tif_d1_localizations,2.73478925,2.585289,0.98707575
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d2.tif_d1_localizations,2.055099,0.9185875,1.08113825
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d2.tif_d1_localizations,3.05726775,4.4048125,0.84880925
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d2.tif_d1_localizations,3.1613815,4.18178225,1.274907
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d2.tif_d1_localizations,3.4838385,2.1401315,1.106777
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d2.tif_d1_localizations,4.04766525,2.2702065,0.7477485
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d2.tif_d1_localizations,6.8393005,2.969709,0.762347
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d2.tif_d1_localizations,10.009626,3.47426025,0.89163725
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d2.tif_d1_localizations,12.86896475,2.83760225,1.196002
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d2.tif_d1_localizations,14.40163525,3.97510275,0.78936175
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d2.tif_d1_localizations,17.34210425,0.61757675,0.81743
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d2.tif_d1_localizations,17.34105075,0.6216725,0.9644685
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d2.tif_d1_localizations,20.52328725,2.5417515,1.08840525
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d2.tif_d1_localizations,20.549657,2.51950975,0.93837825
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d2.tif_d1_localizations,23.43630075,1.583303,0.71778825
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d2.tif_d1_localizations,23.82005425,4.1411365,1.18154325
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d2.tif_d1_localizations,24.3945235,3.70196675,1.16249425
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d2.tif_d1_localizations,47.5462395,3.10218125,0.82352525
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d2.tif_d1_localizations,47.5461965,3.118274,0.95979225
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d2.tif_d1_localizations,59.781051,2.7475065,1.20732175
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,0.659491,1.22959575,1.19401325
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,2.52032675,4.16034675,1.081923
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,3.23864175,5.8851735,0.82270825
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,3.2488865,5.89184925,0.9631355
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,4.05404,5.43164175,1.044771
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,4.61025575,5.6311295,0.7268075
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,10.4005605,3.0451955,1.11465675
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,13.23463675,3.07889675,1.12308475
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,15.539555,2.95763675,1.152357
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,18.37408275,3.8225065,0.8984205
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,18.371148,3.814788,1.03478425
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,21.78260675,3.8052635,0.37464825
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,21.772061,3.84285625,1.0440615
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,21.78654125,3.85072525,0.81720425
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,25.26193025,3.124896,1.1538835
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,33.2837845,3.69874175,1.11401175
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,36.45227175,4.00339675,0.8073895
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,36.45467975,3.983907,0.94482825
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,39.53337225,3.47251875,1.14445575
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,52.6676685,3.999258,0.856431
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,99.72728775,0.38101225,0.88598275
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d3.tif_d1_localizations,99.739274,0.35895325,1.06021875
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d4.tif_d1_localizations,3.24747825,6.05993625,0.83412475
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d4.tif_d1_localizations,3.25330475,6.06382775,0.99417075
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d4.tif_d1_localizations,4.30906225,5.48988525,0.754564
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d4.tif_d1_localizations,9.716366,2.92306475,1.11829025
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d4.tif_d1_localizations,12.51346225,6.13009075,0.7425025
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d4.tif_d1_localizations,12.530888,6.130854,1.14866975
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d4.tif_d1_localizations,14.37961925,1.72545025,1.1479065
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d4.tif_d1_localizations,54.609269,3.26037825,0.80860425
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d4.tif_d1_localizations,54.61686925,3.238889,1.0030395
C2-PP7-Cy5_MS2Cy3_TTX60'w+B4_w2CY3-100_s1_d4.tif_d1_localizations,55.319543,5.35961675,1.172438
C2-PP7-Cy5_MS2Cy3_TTX60'w+B5_w2CY3-100_s1_d1.tif_d1_localizations,3.783785,3.64965725,1.065884
C2-PP7-Cy5_MS2Cy3_TTX60'w+B5_w2CY3-100_s1_d1.tif_d1_localizations,12.72413,2.91100325,0.89533525
C2-PP7-Cy5_MS2Cy3_TTX60'w+B5_w2CY3-100_s1_d1.tif_d1_localizations,33.56946575,3.6902815,1.008909
C2-PP7-Cy5_MS2Cy3_TTX60'w+B5_w2CY3-100_s1_d1.tif_d1_localizations,40.70548775,3.546425,0.80600275
C2-PP7-Cy5_MS2Cy3_TTX60'w+B5_w2CY3-100_s1_d1.tif_d1_localizations,40.722591,3.54301725,0.56746025
