Source File,X (um),Y (um)
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,19.3361805,2.008955
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,23.3600705,2.235831
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,25.5493225,1.69741
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,19.948084,2.317094
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,26.2188355,2.3360935
C2-1hrCLTPBIP_010_d6.tif_d1_localizations.csv,18.8276725,2.4798085
C2-1hrCLTPBIP_012_d1.tif_d1_localizations.csv,70.658497,2.1482825
C2-1hrCLTPBIP_012_d1.tif_d1_localizations.csv,13.3886415,1.1797695
C2-1hrCLTPBIP_012_d1.tif_d1_localizations.csv,55.6394475,1.884155
C2-1hrCLTPBIP_012_d1.tif_d1_localizations.csv,60.61939,1.9425315
C2-1hrCLTPBIP_012_d1.tif_d1_localizations.csv,37.2906885,2.022124
C2-1hrCLTPBIP_012_d1.tif_d1_localizations.csv,68.0828525,2.123823
C2-1hrCLTPBIP_012_d1.tif_d1_localizations.csv,44.620329,1.951313
C2-1hrCLTPBIP_012_d1.tif_d1_localizations.csv,25.787528,2.0733115
C2-1hrCLTPBIP_012_d2.tif_d1_localizations.csv,71.0665735,1.753622
C2-1hrCLTPBIP_012_d2.tif_d1_localizations.csv,37.1997275,2.180204
C2-1hrCLTPBIP_012_d2.tif_d1_localizations.csv,54.488824,2.8475915
C2-1hrCLTPBIP_012_d2.tif_d1_localizations.csv,22.408789,2.58661
C2-1hrCLTPBIP_012_d2.tif_d1_localizations.csv,19.3268855,2.019732
C2-1hrCLTPBIP_012_d2.tif_d1_localizations.csv,25.7569065,3.184051
C2-1hrCLTPBIP_012_d2.tif_d1_localizations.csv,0.3543475,0.417352
C2-1hrCLTPBIP_012_d2.tif_d1_localizations.csv,18.5597295,1.0566465
C2-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,73.275332,0.121277
C2-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,91.029549,0.6857695
C2-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,75.2688365,1.228929
C2-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,85.592442,1.344278
C2-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,79.2465245,1.468571
C2-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,69.280432,1.6224
C2-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,85.468981,2.9877185
C2-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,75.991656,1.662401
C2-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,88.7694145,1.533311
C2-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,82.433299,2.2038575
C2-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,85.0130645,2.210364
C2-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,79.381874,2.789943
C2-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,50.1329725,2.0903285
C2-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,76.461775,0.3111485
C2-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,80.2981855,0.3657485
C2-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,73.329854,1.8042505
C2-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,94.5187165,1.905449
C2-1hrCLTP_Tom20500_001_d1.tif_d1_localizations.csv,0.1609725,1.620736
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,68.108053,0.2532595
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,62.412129,0.402987
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,0.8725535,2.1658455
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,74.1827515,2.341534
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,28.374827,2.9145285
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,20.5474685,3.2608095
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,29.52703,0.2627885
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,9.7088485,1.054586
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,51.05464,1.157
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,24.232819,1.213745
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,1.2519845,1.4505855
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,1.8585125,1.5509195
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,13.6991595,2.021539
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,73.8664485,2.5495145
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,25.516283,3.394716
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,18.99313,3.510767
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,6.191315,0.9706515
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,23.5102985,2.4518
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,22.568897,0.887133
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,18.8385405,0.955864
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,25.603084,3.5923225
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,17.6038005,1.347619
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,17.809701,2.1202935
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,12.1087655,1.334671
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,14.819675,0.176514
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,17.9111595,0.201461
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,18.7065385,0.5084625
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,39.0481585,1.542281
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,23.55093,1.6350425
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,71.5107575,2.12693
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,33.2341815,2.261584
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,15.900638,2.514395
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,26.8039005,2.1447855
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,1.319942,3.061084
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,2.2604075,3.071926
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,9.8951645,1.9138015
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,55.613844,1.9579625
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,61.0997595,2.311361
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,19.210672,2.525289
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,0.7152145,3.2956365
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,3.5135555,3.280862
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,0.134875,3.6150205
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,12.7997805,1.363609
C2-1hrCLTP_Tom20500_002_d1.tif_d1_localizations.csv,2.939248,3.260673
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,24.8216085,0.8243105
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,31.1350975,4.183959
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,27.0808265,1.5548975
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,8.083504,2.240108
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,33.095686,1.8208905
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,1.176422,3.6843365
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,13.588302,2.055053
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,1.554813,4.007471
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,7.9027065,0.9709375
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,5.1675845,2.8445755
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,19.343506,2.7164865
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,6.2028525,2.273089
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,1.5423005,2.3698675
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,2.794909,0.9036885
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,9.2403805,1.2553905
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,2.154438,2.1960445
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,31.5788135,2.353754
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,15.616991,2.742311
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,28.9371485,2.4982035
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,4.788849,1.46796
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,32.115447,2.2066395
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,22.587929,2.775474
C2-1hrCLTP_Tom20500_002_d2.tif_d1_localizations.csv,19.1115015,2.555631
C2-1hrCLTP_Tom20500_002_d3.tif_d1_localizations.csv,0.867984,2.041741
C2-1hrCLTP_Tom20500_002_d3.tif_d1_localizations.csv,17.3986085,1.889979
C2-1hrCLTP_Tom20500_002_d3.tif_d1_localizations.csv,12.3366815,1.0610015
C2-1hrCLTP_Tom20500_002_d3.tif_d1_localizations.csv,9.1105365,1.148758
C2-1hrCLTP_Tom20500_002_d3.tif_d1_localizations.csv,9.8388095,0.9727575
C2-1hrCLTP_Tom20500_002_d3.tif_d1_localizations.csv,30.2568045,2.411045
C2-1hrCLTP_Tom20500_002_d3.tif_d1_localizations.csv,23.0398025,1.1957205
C2-1hrCLTP_Tom20500_002_d3.tif_d1_localizations.csv,0.5426395,2.065557
C2-1hrCLTP_Tom20500_002_d3.tif_d1_localizations.csv,0.9467705,2.8502045
C2-1hrCLTP_Tom20500_002_d3.tif_d1_localizations.csv,5.298709,3.1216445
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,32.039072,0.7619755
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,9.500868,0.885547
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,26.311233,2.0497295
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,2.3116535,0.3245125
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,45.4303915,1.8409885
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,19.0395855,2.161705
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,11.6987325,3.38221
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,0.585039,0.8725925
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,0.8167705,1.1640655
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,49.777091,1.7610515
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,27.53257,2.14396
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,0.644852,2.2827805
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,5.892809,2.4435515
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,1.220986,0.6335225
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,3.0999735,1.5257645
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,8.104122,1.748461
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,35.147879,2.0846995
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,36.216531,2.070835
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,35.735674,2.125825
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,1.576315,2.667886
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,26.7887035,1.9809595
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,6.382961,2.0643545
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,11.671881,2.164292
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,25.04125,2.165163
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,16.9472485,2.625766
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,5.1842765,1.2552995
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,14.7134715,2.002936
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,32.572709,2.2529715
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,2.8156245,2.315859
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,3.6140065,1.35096
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,31.812898,2.288442
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,5.02268,2.554864
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,11.537175,2.5761905
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,3.239847,1.686191
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,6.890299,2.167659
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,10.9403125,3.222284
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,0.965822,0.792584
C2-1hrCLTP_Tom20500_003_d1.tif_d1_localizations.csv,1.9348095,3.132896
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,15.733848,0.20423
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,30.66063,0.436111
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,2.0163975,0.5209685
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,5.59468,0.4904835
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,9.75624,0.529802
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,26.1119755,0.9406085
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,17.9322,1.3646815
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,26.5655325,1.57365
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,13.8156005,1.879371
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,9.225216,2.0352085
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,16.186391,2.0287995
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,12.0297645,2.121145
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,16.450135,2.883803
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,15.738034,3.48842
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,14.23786,0.2916225
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,42.504098,0.5270265
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,17.558229,0.710762
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,13.6758895,0.8158345
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,26.027716,1.686399
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,32.475898,2.551328
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,43.48136,3.4945625
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,29.92626,3.957889
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,7.525336,4.0362595
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,58.0512595,0.602472
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,39.713674,0.6394505
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,61.3521155,0.811811
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,17.1838355,0.927277
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,38.0165175,1.2201735
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,16.0372745,1.455415
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,40.097941,2.246491
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,0.8035235,3.0359875
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,9.1612885,3.0260035
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,19.581523,3.422848
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,0.1128985,3.82876
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,12.681708,4.255134
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,13.8547695,1.153594
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,45.5766025,1.4230905
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,3.563105,1.82234
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,20.885332,1.9233695
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,22.5135885,2.139787
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,22.989538,2.1155875
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,32.443294,3.027674
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,21.3763485,3.199872
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,21.5111715,3.8232415
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,24.3889165,3.9608725
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,15.854514,4.03624
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,17.8004775,0.2043015
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,15.526017,2.3253425
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,22.319934,2.4570325
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,32.8138135,2.4820965
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,5.4725645,2.693067
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,15.490826,2.961114
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,14.637168,3.510494
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,30.9550735,4.096664
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,12.1827225,4.177537
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,1.6229525,2.0198945
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,60.3629715,3.103529
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,0.982709,3.747536
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,33.4002175,4.046601
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,41.1361665,1.8812625
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,8.6169655,2.0428655
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,25.2302765,2.0671105
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,15.3745085,1.1112595
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,32.2468445,1.675609
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,10.4170625,1.974024
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,1.168557,2.2085635
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,23.7314545,2.578277
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,37.931101,2.941679
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,14.156428,1.282918
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,22.806758,3.9185185
C2-1hrCLTP_Tom20500_003_d2.tif_d1_localizations.csv,31.72052,2.526212
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,12.2374005,2.976285
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,16.000842,4.4108805
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,17.6419555,0.7171385
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,15.0410065,2.0164625
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,18.3165255,2.9973905
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,31.7109975,3.35829
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,4.799717,1.567371
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,6.925438,3.488927
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,39.534976,3.605667
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,17.407442,2.240251
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,20.706439,2.8603185
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,1.22577,3.1606965
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,4.13647,1.312376
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,7.987694,2.2367605
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,2.4427455,2.499913
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,5.3825135,2.724163
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,0.1958125,3.0255355
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,1.8005325,4.7213205
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,4.519229,1.431378
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,23.2432915,3.0326205
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,0.6761235,3.225963
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,0.6622135,4.324762
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,14.878903,3.250117
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,5.631665,2.0246525
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,26.220272,2.2228245
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,1.0093395,3.971461
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,1.441284,1.8524675
C2-1hrCLTP_Tom20500_004_d1.tif_d1_localizations.csv,2.240953,2.639858
C2-1hrCLTP_Tom20500_004_d2.tif_d1_localizations.csv,1.5803775,1.932905
C2-1hrCLTP_Tom20500_004_d2.tif_d1_localizations.csv,15.84609,0.3333005
C2-1hrCLTP_Tom20500_004_d2.tif_d1_localizations.csv,37.0258265,2.0065305
C2-1hrCLTP_Tom20500_004_d2.tif_d1_localizations.csv,52.651092,0.8521175
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,5.764135,2.9670875
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,5.8748495,1.2160785
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,19.5590265,2.279316
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,24.8093885,2.014402
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,1.464125,1.827683
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,3.132831,1.9992245
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,16.7471655,2.4005865
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,47.1246295,1.3858065
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,5.9336615,1.878214
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,26.5317585,2.1582925
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,9.468914,2.3307245
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,13.3571555,2.451007
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,24.595909,2.528461
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,41.9745495,2.7459185
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,0.566956,0.6047925
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,2.430558,2.95906
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,5.187793,2.7268865
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,30.118829,2.164955
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,1.026363,3.201406
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,4.9723115,2.207907
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,3.418831,2.6102505
C2-1hrCLTP_Tom20500_005_d1.tif_d1_localizations.csv,1.251393,2.1266115
C2-1hrCLTP_Tom20500_005_d2.tif_d1_localizations.csv,48.7936085,2.9391505
C2-1hrCLTP_Tom20500_005_d2.tif_d1_localizations.csv,50.5430315,2.998684
C2-1hrCLTP_Tom20500_005_d2.tif_d1_localizations.csv,43.8117225,0.7108985
C2-1hrCLTP_Tom20500_005_d2.tif_d1_localizations.csv,47.6652475,1.8109455
C2-1hrCLTP_Tom20500_005_d2.tif_d1_localizations.csv,63.4328175,0.744484
C2-1hrCLTP_Tom20500_005_d2.tif_d1_localizations.csv,49.5824225,1.8412745
C2-1hrCLTP_Tom20500_005_d2.tif_d1_localizations.csv,47.6918195,2.156791
C2-1hrCLTP_Tom20500_005_d2.tif_d1_localizations.csv,3.734016,1.1117405
C2-1hrCLTP_Tom20500_005_d2.tif_d1_localizations.csv,64.8334375,1.099215
C2-1hrCLTP_Tom20500_005_d2.tif_d1_localizations.csv,53.4466465,0.1993615
C2-1hrCLTP_Tom20500_005_d2.tif_d1_localizations.csv,1.2594725,1.293201
C2-1hrCLTP_Tom20500_005_d2.tif_d1_localizations.csv,7.695454,1.7211675
C2-1hrCLTP_Tom20500_005_d2.tif_d1_localizations.csv,62.4669045,1.758107
C2-1hrCLTP_Tom20500_005_d3.tif_d1_localizations.csv,14.3483015,1.577797
C2-1hrCLTP_Tom20500_005_d3.tif_d1_localizations.csv,8.2049695,1.1930555
C2-1hrCLTP_Tom20500_006_d1.tif_d1_localizations.csv,6.078813,1.3845065
C2-1hrCLTP_Tom20500_006_d1.tif_d1_localizations.csv,4.758286,1.232998
C2-1hrCLTP_Tom20500_006_d1.tif_d1_localizations.csv,42.541603,0.2428855
C2-1hrCLTP_Tom20500_006_d1.tif_d1_localizations.csv,42.196635,1.2310675
C2-1hrCLTP_Tom20500_006_d1.tif_d1_localizations.csv,38.112295,1.9719375
C2-1hrCLTP_Tom20500_006_d1.tif_d1_localizations.csv,32.766396,2.1531315
C2-1hrCLTP_Tom20500_006_d1.tif_d1_localizations.csv,25.7733125,2.392156
C2-1hrCLTP_Tom20500_006_d1.tif_d1_localizations.csv,8.0133625,2.5152075
C2-1hrCLTP_Tom20500_006_d1.tif_d1_localizations.csv,2.4528075,1.0634455
C2-1hrCLTP_Tom20500_006_d1.tif_d1_localizations.csv,6.5195585,1.5601235
