"logFC","AveExpr","t","P.Value","adj.P.Val","B","PG.UniprotIds","PG.ProteinNames","PG.Genes"
2.01543083633761,15.1629756478802,1.12395155412344,0.297722961162669,0.664586480223667,-5.26188066514432,"Q9WVK4","EHD1_MOUSE","Ehd1"
2.39338143868958,17.5186055334908,0.797561615501535,0.451062557203004,0.769277922901013,-5.54988191707084,"P97350","PKP1_MOUSE","Pkp1"
5.00160471580462,17.3206528949334,4.31647798974749,0.00341056416105343,0.0507003269314808,-1.41657640085867,"Q9Z1A1","Q9Z1A1_MOUSE","Tfg"
-1.17730099075972,15.0668504416804,-0.767802217119321,0.467455346384196,0.77961350129866,-5.57228174073349,"Q9CQ60","6PGL_MOUSE","Pgls"
4.76034191658289,18.5499651916471,2.99806896641393,0.0197502277320793,0.152490130396519,-2.9411870312891,"P14069","S10A6_MOUSE","S100a6"
-2.87316003317304,16.6158769696146,-1.54992100415218,0.16464943515854,0.522263813432822,-4.79476606933769,"Q8K596","NAC2_MOUSE","Slc8a2"
-1.55909970814966,14.8062335636286,-1.01524051173051,0.34345060187244,0.69740428025474,-5.3658343877499,"P43406","ITAV_MOUSE","Itgav"
0.545481677718561,16.3753590683972,0.396456329264507,0.703456138916479,0.913875905389898,-5.78748713435087,"Q8VE33","GD1L1_MOUSE","Gdap1l1"
1.33445506995028,18.639719731998,1.44907197126828,0.190155212161781,0.557863302836919,-4.91253831954533,"Q9CQA3","SDHB_MOUSE","Sdhb"
-0.239866823225938,17.1985150172852,-0.118937703371544,0.908631940939128,0.973214213580123,-5.8617594549521,"P31324","KAP3_MOUSE","Prkar2b"
4.69005671828203,16.2850972828769,3.97351068553886,0.00525515636958788,0.0630618764350545,-1.78312352949641,"Q8JZS0","LIN7A_MOUSE","Lin7a"
0.346892297555179,15.9123007572478,0.152290033980973,0.883210905707504,0.967653864377745,-5.85701436383192,"Q8VCD6","REEP2_MOUSE","Reep2"
0.385412555639363,18.4739325311094,0.35596767672197,0.732244427582134,0.926306964407537,-5.80317290044781,"Q8BGN8","SYNPR_MOUSE","Synpr"
0.988491013156683,17.6190089749881,0.814213350883014,0.442065457596219,0.761051279463773,-5.53704313694381,"Q99LC3","NDUAA_MOUSE","Ndufa10"
5.69165419436838,19.149992248683,3.42858768754003,0.010829279315053,0.100803385026101,-2.41041534195049,"P10637","TAU_MOUSE","Mapt"
-1.14644050574501,14.8955185307365,-0.8470358511523,0.424701540867723,0.753163692383761,-5.51110778061645,"Q61081","CDC37_MOUSE","Cdc37"
-1.97800904782376,15.2114525380367,-1.18718313045123,0.273487464648882,0.651821265853314,-5.19816154490386,"P07744","K2C4_MOUSE","Krt4"
0.887332340239997,15.7804940525345,0.479750053275596,0.645883574467399,0.891614747289715,-5.750198039497,"Q9DCB1","HMGN3_MOUSE","Hmgn3"
4.46493718033893,19.0115886951023,5.72293229341104,0.000691639493750824,0.0181282351519953,-0.140701656435797,"P12815","PDCD6_MOUSE","Pdcd6"
-0.775251436727171,20.199001919198,-0.578706369398894,0.580737628769326,0.854379140700516,-5.69738027168211,"P62315","SMD1_MOUSE","Snrpd1"
2.37201425829511,17.6806934920867,1.7346945984991,0.125935127678171,0.466752438570259,-4.57046448128237,"Q9QZ06","TOLIP_MOUSE","Tollip"
0.54617337933673,15.8506921420579,0.282622519622214,0.785557286965918,0.933048489304417,-5.82742907529086,"P11627","L1CAM_MOUSE","L1cam"
-1.07439046950082,14.8638855279381,-1.14781575006856,0.288376276481062,0.658135227689192,-5.238100860637,"Q7TPV4","MBB1A_MOUSE","Mybbp1a"
2.83862124413884,17.1212789679604,0.845024111727503,0.425751631439166,0.753194715654369,-5.51272110630808,"P19001","K1C19_MOUSE","Krt19"
-1.61542858537069,16.4787066218519,-1.436194045914,0.193657384851593,0.560289011541449,-4.92730093892735,"P53986","MOT1_MOUSE","Slc16a1"
1.12784285084883,18.1800845263729,1.03928528679801,0.332885218528606,0.69129271169995,-5.34348230119246,"Q9Z0S1","BPNT1_MOUSE","Bpnt1"
0.0367488837734129,19.8299265533989,0.0350771124958599,0.97298756227355,0.988873073494343,-5.86854571333043,"Q6ZWU9","RS27_MOUSE","Rps27"
-0.775817304923956,15.97257609363,-0.509451318452377,0.625940157468615,0.881757537481877,-5.73530009013782,"Q9CPP6","NDUA5_MOUSE","Ndufa5"
0.0947596346628004,14.9557493014884,0.0714858850609988,0.944990214510518,0.982474168739536,-5.86650575555105,"Q8R570","SNP47_MOUSE","Snap47"
1.50659907538129,15.9619126321655,0.982963498216373,0.358042433727951,0.710081493779092,-5.39524089782411,"Q9CR26","VTA1_MOUSE","Vta1"
-1.76688561987212,15.8891847713553,-1.8222760804274,0.110753642648778,0.436873774567061,-4.46106439908667,"P23116","EIF3A_MOUSE","Eif3a"
0.0698720719070636,17.6885566425754,0.0440998726737607,0.966043862671125,0.984327045749811,-5.8681700041444,"Q9CQC9","SAR1B_MOUSE","Sar1b"
2.94017030721443,18.8234285518259,2.34179226707752,0.0513359497599791,0.284325931283786,-3.78991890576052,"Q9JI46","NUDT3_MOUSE","Nudt3"
0.866146320526177,19.8842877856573,0.922306310427237,0.386744501451809,0.731160221461913,-5.44858097950273,"Q9CQD1","RAB5A_MOUSE","Rab5a"
3.64902547837348,17.4169612114734,2.60117794812663,0.0350422295549458,0.226310785387968,-3.45107144599255,"Q91Z31","PTBP2_MOUSE","Ptbp2"
-0.229985781424439,13.9448432347213,-0.181911073095508,0.860755665580785,0.956822146114355,-5.85182914220676,"Q922D8","C1TC_MOUSE","Mthfd1"
0.363483158300578,17.9482272181061,0.3734374070794,0.719763019306373,0.922537436441546,-5.79660327954151,"P28474","ADHX_MOUSE","Adh5"
1.94615208409164,18.2827163891737,1.15471431059183,0.285719801996297,0.657971121176119,-5.23116535816519,"Q61411","RASH_MOUSE","Hras"
-1.75219917796124,19.306565042971,-1.73722651554809,0.125469643555227,0.466297630526143,-4.56732629896921,"P14115","RL27A_MOUSE","Rpl27a"
0.478980070707411,19.0571668887847,0.522635450965041,0.617192296865276,0.876228742486435,-5.72842216257804,"Q9R1P1","PSB3_MOUSE","Psmb3"
0.680216674873122,20.6950158721277,0.6383488242969,0.5433519166282,0.831747743345776,-5.66124779728107,"P62900","RL31_MOUSE","Rpl31"
1.18952709488414,15.7782282110253,0.887442880117907,0.404002438037814,0.743095897111103,-5.47805980951742,"P62869","ELOB_MOUSE","Elob"
1.36467641970881,14.4143983149963,1.10918933360548,0.303627708084407,0.668316458015622,-5.27642319827661,"Q8BHC1","RB39B_MOUSE","Rab39b"
0.252250446814223,17.6159713425123,0.26678079061066,0.797247867006426,0.933637713742975,-5.83195531716922,"Q9CQ92","FIS1_MOUSE","Fis1"
0.0803564322491166,15.3752848088954,0.0541996786725529,0.958275063483748,0.98342849449533,-5.86764794282582,"Q8R0K4","CC137_MOUSE","Ccdc137"
1.59732648843293,16.1799501843905,0.64170747792468,0.541290757055567,0.830084557776429,-5.65911964902907,"Q5SUF2","LC7L3_MOUSE","Luc7l3"
0.0302302814634352,19.0815407434372,0.0289018407137335,0.977741388042467,0.991680674633704,-5.86875351228583,"P84084","ARF5_MOUSE","Arf5"
-1.12356853549984,16.6509399455964,-1.05427679922253,0.326428688255784,0.689366466066993,-5.32935784068309,"Q9Z0P5","TWF2_MOUSE","Twf2"
-0.196930733488651,15.0793758358529,-0.117514409132143,0.909719556543047,0.973214213580123,-5.8619361124095,"Q91VS7","MGST1_MOUSE","Mgst1"
0.211285963611513,18.5866138774177,0.15080605116891,0.884339109190817,0.967653864377745,-5.85725014529593,"Q8R016","BLMH_MOUSE","Blmh"
5.28205282730379,19.2413351701413,3.09657674125748,0.0171765151455492,0.140805013044996,-2.81735271532005,"Q61937","NPM_MOUSE","Npm1"
0.497194865930032,15.6909892758716,0.224963418519153,0.828368346320889,0.947221918552733,-5.84267298313229,"Q9R062","GLYG_MOUSE","Gyg1"
0.106960890213724,17.0459759524545,0.10065507459741,0.92261776839208,0.974105309541726,-5.86386746328842,"Q6P1F6","2ABA_MOUSE","Ppp2r2a"
1.12019014254328,20.6105867868036,1.42749180295118,0.196056608206344,0.561813192362985,-4.93723915616201,"P63168","DYL1_MOUSE","Dynll1"
-1.33741030836059,15.7711125193683,-1.01988104401302,0.341391332290093,0.696774112624862,-5.36154983038831,"Q8C0L0","TMX4_MOUSE","Tmx4"
0.651189393649215,16.0453610648056,0.521379542759342,0.618022782727631,0.876228742486435,-5.72908432005594,"Q9D1M0","SEC13_MOUSE","Sec13"
-0.160265481450324,16.1284829299853,-0.116032849241172,0.910851916168882,0.973214213580123,-5.86211775204483,"P61028","RAB8B_MOUSE","Rab8b"
0.13072343478968,16.3914316050696,0.0724248934675871,0.944269060078217,0.982237058838542,-5.86643472606227,"P61971","NTF2_MOUSE","Nutf2"
-0.667308882995885,16.1969152062628,-0.356373547504201,0.731953444951056,0.926306964407537,-5.80302370131083,"Q9CZX5","PINX1_MOUSE","Pinx1"
-1.3622879612913,15.9942670384993,-0.634367632753812,0.545801302364051,0.832224829345474,-5.66375764040244,"Q6NXH9","K2C73_MOUSE","Krt73"
-0.922548160721153,17.957402852101,-0.847610366538826,0.424401994588836,0.753163692383761,-5.51064648127493,"P68181","KAPCB_MOUSE","Prkacb"
-2.78394921970476,16.5675724779561,-1.64956765696975,0.14257060890716,0.497374173280321,-4.67502136291425,"Q8VDP6","CDIPT_MOUSE","Cdipt"
1.42837953823852,18.8201916010725,1.14058087032137,0.291184086758762,0.658780796587988,-5.24534510416296,"Q8BGZ7","K2C75_MOUSE","Krt75"
0.134332743808727,16.2238490719318,0.0620151284138989,0.952266679790643,0.98342849449533,-5.86717040311662,"Q08943","SSRP1_MOUSE","Ssrp1"
-2.24547519383382,15.8676968954298,-1.88744679023031,0.100615339740361,0.415821072121992,-4.37864250580796,"Q9QYB5","ADDG_MOUSE","Add3"
-0.986543495031274,17.2751658160825,-0.546478822417206,0.601540160798113,0.869570392097126,-5.71557423023444,"Q0VBK2","K2C80_MOUSE","Krt80"
2.34064840784367,16.0309844348412,1.04799781192629,0.329120731416341,0.69129271169995,-5.33529109419568,"Q61897","KT33B_MOUSE","Krt33b"
4.74644180392927,17.1192085448367,2.2790058286524,0.0563354880342922,0.300858692129518,-3.87204858299524,"Q8CFX3","Q8CFX3_MOUSE","Pcdh1"
1.00872319171731,17.8382168259562,0.739928513643688,0.483171693754584,0.795436375172835,-5.5926167892724,"O54734","OST48_MOUSE","Ddost"
-0.848070811842408,15.016323134113,-0.273563394277591,0.79223554461535,0.933288271744443,-5.83004864542039,"Q9CZW5","TOM70_MOUSE","Tomm70"
1.44658426199167,20.9032520106395,1.77800200224358,0.118195116773154,0.451909160483923,-4.51658006883008,"P60766","CDC42_MOUSE","Cdc42"
1.12227178314104,20.1771900483491,1.44561298075456,0.191090259059492,0.558188411776484,-4.91651000348452,"P17879;Q61696","HS71B_MOUSE;HS71A_MOUSE","Hspa1b;Hspa1a"
1.02102332699883,17.8884783922448,0.540325934564035,0.605558267350762,0.870409903826958,-5.71893990442043,"Q9JLM8","DCLK1_MOUSE","Dclk1"
0.689904077607263,16.0556601179899,0.396530571393932,0.70340380830771,0.913875905389898,-5.78745689066284,"P36536","SAR1A_MOUSE","Sar1a"
2.08564246336553,15.476461560978,1.17452713301771,0.278202657440237,0.654284804552039,-5.2110962308756,"P04925","PRIO_MOUSE","Prnp"
-0.633270459759874,17.7809780111729,-0.545025178992942,0.602488125187028,0.869678511139536,-5.71637252312102,"P18608","HMGN1_MOUSE","Hmgn1"
-1.92508544081343,15.5528819130868,-1.67756691646729,0.136883038152276,0.490916629910312,-4.64084372720588,"P24549","AL1A1_MOUSE","Aldh1a1"
-1.18813348687773,16.7319988068571,-0.670008618654017,0.524113867950866,0.819493583169643,-5.64079848568904,"Q9Z2Q2","KNOP1_MOUSE","Knop1"
1.50682109287361,20.7099457950395,1.57630024740605,0.158515262827687,0.514271015558229,-4.76337070371784,"P31786","ACBP_MOUSE","Dbi"
1.39757228727511,19.4440922093818,1.67495868993503,0.137403713474209,0.490916629910312,-4.64403661571371,"P97461","RS5_MOUSE","Rps5"
-1.03948300451641,16.4636243593773,-0.662418601640443,0.528686788880587,0.822768815195413,-5.64577986018186,"P17141","ZFP37_MOUSE","Zfp37"
-3.47049517263327,15.2171661113522,-1.99426878220802,0.0859185830669932,0.384188822738082,-4.24202464075149,"P35762","CD81_MOUSE","Cd81"
0.101337222556136,21.5964891563708,0.106343899063853,0.918262544157427,0.974105309541726,-5.86324901967711,"Q6ZWV7","RL35_MOUSE","Rpl35"
-2.00470029438435,17.231399964021,-1.42847834951464,0.195783284799668,0.561813192362985,-4.93611403026701,"Q6IFZ6","K2C1B_MOUSE","Krt77"
-0.127388049602825,16.6576932991692,-0.0940946622344563,0.92764377886626,0.97531051478632,-5.86453858077529,"Q9JIF0","ANM1_MOUSE","Prmt1"
0.390185734725698,16.7832896998514,0.185986737442272,0.85767621452871,0.955996035484941,-5.85104443264559,"Q3UMR5","MCU_MOUSE","Mcu"
3.15614778537672,16.5955366986614,1.98583983112511,0.086997412440654,0.385108545737295,-4.25286363964784,"P52912","TIA1_MOUSE","Tia1"
0.564984534797112,17.0757883893682,0.621874877343769,0.553530677855482,0.837867105082158,-5.6715431413437,"P62835","RAP1A_MOUSE","Rap1a"
-1.90210955363069,15.0551646420862,-1.31483978859822,0.229583807472071,0.600960505235698,-5.06297576686424,"P16675","PPGB_MOUSE","Ctsa"
1.60743199661681,17.7525096090372,0.858160718536267,0.418928024539894,0.750946958231596,-5.50213085693767,"Q8C854","MYEF2_MOUSE","Myef2"
-0.307750657498556,14.7144722887625,-0.226599207343035,0.827144351247419,0.947221918552733,-5.84228741557157,"P30416","FKBP4_MOUSE","Fkbp4"
-1.03237140656128,23.7536882235421,-1.20218758410919,0.267984010573104,0.64316162537545,-5.18271259681901,"P04104","K2C1_MOUSE","Krt1"
-0.90060286051532,20.1065434230639,-0.836510841100225,0.430215900926719,0.756259633634123,-5.51951429199505,"P62631","EF1A2_MOUSE","Eef1a2"
1.86120353506118,17.177137414234,1.59362373580617,0.154602415116669,0.512425974895847,-4.74263008595113,"Q9CY58","SERB1_MOUSE","Serbp1"
4.41914158039448,16.4074776990314,3.25934976498757,0.0136745229207653,0.120529423266215,-2.61571846344295,"P02798","MT2_MOUSE","Mt2"
1.70681830547019,18.0802923395039,0.966112657791787,0.365847846295309,0.715883015540525,-5.41031447877127,"P26369","U2AF2_MOUSE","U2af2"
1.60204469494449,15.9578340997517,1.03595155552557,0.334334612259972,0.69129271169995,-5.34660369424029,"Q9DCR2","AP3S1_MOUSE","Ap3s1"
-1.99604022269521,16.2020625956964,-1.0900269883266,0.311433880405818,0.675733865771652,-5.29510555939295,"P18572","BASI_MOUSE","Bsg"
2.8760913107059,19.6305685875195,2.02207317611136,0.0824524461046445,0.373865918501685,-4.20620789270273,"Q9WTL4","INSRR_MOUSE","Insrr"
0.849594552537447,16.7895444855027,0.505871620358399,0.628326591442523,0.882048322870688,-5.73713955690325,"Q64433","CH10_MOUSE","Hspe1"
1.11446891232478,15.1999254996258,0.542378083094306,0.604216488718018,0.870317181798021,-5.71782123354264,"Q6WVG3","KCD12_MOUSE","Kctd12"
2.48665709153923,16.6985314330491,2.44878711535449,0.0438336767836599,0.258284853790862,-3.64993565104537,"Q62264","THRSP_MOUSE","Thrsp"
1.12653551531653,14.8729142487436,0.613031864386787,0.559041408512967,0.84234604665656,-5.6769709847565,"P54823","DDX6_MOUSE","Ddx6"
0.769428162556528,16.3143723098393,0.356693781058446,0.731723891875351,0.926306964407537,-5.80290586721526,"Q9D0F4","NKAP_MOUSE","Nkap"
-0.0431894453143862,17.2312971491523,-0.0232597479452414,0.98208561559979,0.992971458843456,-5.86890830980676,"Q8R1F0","L10K_MOUSE","D8Ertd738e"
4.4686984784715,19.9860343584577,4.78099167571493,0.00195268396089238,0.035685747248602,-0.955618021068535,"P62317","SMD2_MOUSE","Snrpd2"
-0.466581518058824,23.7172844958798,-0.575840309929949,0.582570873305418,0.856443674999552,-5.69903652106691,"E9Q0F0","E9Q0F0_MOUSE","Krt78"
5.81760948177983,19.4227606361984,2.338570964834,0.0515811297778486,0.2846249598822,-3.79413390363215,"Q99KB8","GLO2_MOUSE","Hagh"
-1.45631625986012,16.121885979872,-0.66841088583966,0.525074423913361,0.820351570537581,-5.64185119860163,"Q8CG76","ARK72_MOUSE","Akr7a2"
3.36590627282554,19.0276078185841,3.8257093582406,0.00636600993693951,0.0708440882367794,-1.94792613841403,"Q9D358","PPAC_MOUSE","Acp1"
0.627042371876279,15.9283288569565,0.37335699717771,0.719820263502144,0.922537436441546,-5.79663420979089,"A2AJI0","MA7D1_MOUSE","Map7d1"
-1.38554616773211,16.552473634208,-0.891742196198955,0.401844100817822,0.740493477177707,-5.47447224472092,"Q9CQR4","ACO13_MOUSE","Acot13"
-0.329803923676337,16.8767855197834,-0.246673119121047,0.812166752889274,0.942245877551214,-5.83733220707457,"Q9R111","GUAD_MOUSE","Gda"
-1.16543549679712,16.8053792031044,-0.908892068726013,0.393318847576784,0.736363857493378,-5.46002742673501,"P17897","LYZ1_MOUSE","Lyz1"
0.445088549589949,15.0547236604678,0.224200947552429,0.828939047379994,0.947221918552733,-5.84285176332995,"Q61687","ATRX_MOUSE","Atrx"
-0.841478387807076,18.303752731142,-0.573229818223419,0.584243520004395,0.858269241776368,-5.70053861801274,"P63005","LIS1_MOUSE","Pafah1b1"
-0.330375194997901,14.9135197559471,-0.272136262216417,0.79328932681992,0.933288271744443,-5.83045371743104,"O88958","GNPI1_MOUSE","Gnpda1"
-1.9156523358115,18.3304555641415,-1.78432496404051,0.117103775469117,0.449461889661814,-4.50867722646058,"P12382","PFKAL_MOUSE","Pfkl"
1.38004618585254,15.2177859250165,0.926895686015726,0.384514150986915,0.729421258205651,-5.44463529763565,"Q07813","BAX_MOUSE","Bax"
1.81840632935717,15.2291306276868,0.955618842379263,0.370773894386429,0.720200531961802,-5.41960317498626,"Q8VDQ1","PTGR2_MOUSE","Ptgr2"
-1.58157639220178,15.0459658546253,-1.52487324785994,0.170675153111799,0.527926871115999,-4.82435949139088,"Q99J99","THTM_MOUSE","Mpst"
-0.752911138173685,14.555802404843,-0.537946099793692,0.607116343862579,0.871597657729517,-5.72023234788254,"O35598","ADA10_MOUSE","Adam10"
0.883851817080028,16.8122794724181,1.05367083752095,0.326687722875121,0.689366466066993,-5.32993152638842,"Q9CQH3","NDUB5_MOUSE","Ndufb5"
-0.384616810498416,14.20901566316,-0.306176443864629,0.768285211411049,0.930727565740661,-5.82022903176678,"P16388","KCNA1_MOUSE","Kcna1"
1.92602207240556,15.7730075264116,0.767259233596737,0.467758166134047,0.77961350129866,-5.57268387477742,"P10107","ANXA1_MOUSE","Anxa1"
3.55103953723035,18.3609925438095,2.67441876957681,0.0314875648939969,0.209077430896139,-3.35592818546596,"Q9ES97","RTN3_MOUSE","Rtn3"
1.04796191337751,16.6221439968307,0.944134776306653,0.376222309272467,0.721998882534445,-5.42968090938372,"Q9DCZ4","MIC26_MOUSE","Apoo"
6.9525068029794,20.2651953280686,8.68381834808753,5.05822339966733e-05,0.00593228620520204,1.59807610725299,"Q91ZZ3","SYUB_MOUSE","Sncb"
1.03274774496148,17.1869269085133,0.904623488336377,0.395428172816123,0.738017662695461,-5.46364267366879,"P17427","AP2A2_MOUSE","Ap2a2"
0.662510082186747,16.4919870875184,0.350224412471606,0.736367002498603,0.926306964407537,-5.80526659618999,"Q9DCZ1","GMPR1_MOUSE","Gmpr"
-0.810125697110921,15.6809721037669,-0.603468218133881,0.565037760620291,0.844332361079005,-5.68276313639949,"Q9D023","MPC2_MOUSE","Mpc2"
-1.06795626788397,15.7989698998316,-0.501871353621126,0.630999037383786,0.883931140976442,-5.73918094481432,"G3X9C2","FBX50_MOUSE","Nccrp1"
-0.978642377050939,15.0420587666624,-0.604480800956807,0.564401087962474,0.844332361079005,-5.68215372292855,"Q6PDL0","DC1L2_MOUSE","Dync1li2"
0.486104485873827,17.007314605667,0.278463352713262,0.788621005895749,0.933048489304417,-5.82864210329364,"Q9R1T4","SEPT6_MOUSE","Septin6"
-0.573243232262607,16.0803516131087,-0.429048552342863,0.680651889440598,0.903303506839221,-5.77369337296712,"Q6ZQ38","CAND1_MOUSE","Cand1"
8.59867609677716,20.3000011223161,8.55902878502694,5.55931609126862e-05,0.00615230980767061,1.5440878386604,"P84089","ERH_MOUSE","Erh"
1.25555823481096,18.1574937064427,1.27664468687795,0.242037340493238,0.609530192493718,-5.10428816519573,"Q9CQW1","YKT6_MOUSE","Ykt6"
1.15527240725442,18.1890815633735,0.604705966721918,0.564259569944691,0.844332361079005,-5.6820180849198,"P61957","SUMO2_MOUSE","Sumo2"
2.35580921846665,18.1066750615335,1.28178300945901,0.24032878280231,0.605993589040762,-5.09877182988216,"P62320","SMD3_MOUSE","Snrpd3"
0.348868177536307,17.9476106545575,0.353190624743917,0.734236653506332,0.926306964407537,-5.8041893625126,"P50247","SAHH_MOUSE","Ahcy"
-0.651113294918522,16.4790830049326,-0.698019699458067,0.507453702570724,0.809183837149838,-5.62198902214433,"P35285","RB22A_MOUSE","Rab22a"
0.305370012083648,14.3329049903336,0.269775452449031,0.795033542768102,0.933288271744443,-5.83111925318091,"Q9D1Q6","ERP44_MOUSE","Erp44"
-0.0309161531254105,17.3341307191937,-0.012110701618959,0.990671780321434,0.997845023526136,-5.86911574099727,"Q9WTX5","SKP1_MOUSE","Skp1"
0.104265610756496,16.6565078722697,0.0853774957373422,0.934327536966824,0.977866018659129,-5.8653605525868,"O54946","DNJB6_MOUSE","Dnajb6"
2.48303978613751,16.6738043776962,2.03925738687283,0.0803796218093371,0.369783387169052,-4.1840265843728,"P62858","RS28_MOUSE","Rps28"
-1.29455494295734,16.1874014330093,-0.790413374862796,0.454963503350968,0.773410866868422,-5.55532654747727,"Q99MR8","MCCA_MOUSE","Mccc1"
-0.0844628977894395,18.6380402921288,-0.0605917427854085,0.953360719118986,0.98342849449533,-5.86726215334662,"P00493","HPRT_MOUSE","Hprt1"
1.0612869145595,15.9949990880587,0.701360208373079,0.505489742990797,0.809183837149838,-5.61970152852033,"Q6ZQI3","MLEC_MOUSE","Mlec"
0.110951437415899,17.5795935400126,0.0939054716079141,0.927788773725667,0.97531051478632,-5.86455726571592,"Q9WUM4","COR1C_MOUSE","Coro1c"
1.10742564433355,14.8745872592946,0.814318859374928,0.44200885290021,0.761051279463773,-5.53696109801137,"Q9CQE1","NPS3B_MOUSE","Nipsnap3b"
-0.526608828009055,14.5715355525486,-0.400146561469141,0.7008571137996,0.913875905389898,-5.78597733063372,"Q8JZV9","DHRS6_MOUSE","Bdh2"
-0.152022386838709,16.2807412840891,-0.0669200370931329,0.948497539911302,0.983008269561892,-5.8668379385319,"P97797","SHPS1_MOUSE","Sirpa"
0.918878517415909,17.3536607495086,0.492138919978462,0.637525613745869,0.887503978480011,-5.74408480789372,"Q08189","TGM3_MOUSE","Tgm3"
1.14353035052114,17.8909300373796,1.16981262260342,0.279976333394486,0.654284804552039,-5.21589177142619,"P32883","RASK_MOUSE","Kras"
-0.67900534514094,16.0489541783063,-0.551530111224508,0.598252481596405,0.868179315173958,-5.71278515648981,"Q8BHC4","DCAKD_MOUSE","Dcakd"
-1.08768163841117,14.4331931071002,-1.05612250169359,0.325640698435587,0.689366466066993,-5.32760901754049,"Q8K209","AGRG1_MOUSE","Adgrg1"
0.69839185867685,18.5280617796739,0.571298733311644,0.58548260203317,0.858946284596296,-5.70164580862976,"Q62465","VAT1_MOUSE","Vat1"
3.12894460213654,17.149348033496,2.26176402169838,0.0577929196276298,0.303755925852872,-3.89458775664915,"Q9CXY6","ILF2_MOUSE","Ilf2"
-3.47093837865277,16.7851462855768,-1.77235329872274,0.119178300763929,0.45392576505114,-4.52363270744472,"Q6R0H7","GNAS1_MOUSE","Gnas"
0.433867874309694,15.1300024277333,0.30848683286914,0.766598378973347,0.930316580827818,-5.81949260936996,"P42125","ECI1_MOUSE","Eci1"
0.366877534764644,15.7407513158535,0.195478191923182,0.850515120011853,0.95494318613973,-5.84915033641149,"Q9Z0X1","AIFM1_MOUSE","Aifm1"
1.11005133831743,16.5178031596394,1.09694177052018,0.308598506870727,0.673113611277302,-5.28838959653437,"Q8K183","PDXK_MOUSE","Pdxk"
1.89205765272326,16.2397982827732,0.82938402076944,0.4339786172746,0.757948827417014,-5.52515856971179,"P36993;P49443","PPM1B_MOUSE;PPM1A_MOUSE","Ppm1b;Ppm1a"
6.41951987386651,17.9983679490069,5.76943010023393,0.000659080304275325,0.0179331882899941,-0.104370191022273,"Q8R1H0","HOP_MOUSE","Hopx"
1.95665768235045,15.6725340738612,2.00188428772177,0.0849551946923981,0.381150332944273,-4.2322239417979,"Q8C0C7","SYFA_MOUSE","Farsa"
4.22473198118693,16.65444638119,4.54883195631897,0.00257015568356468,0.042311984476536,-1.18092813396527,"O09131","GSTO1_MOUSE","Gsto1"
3.41275703811723,17.1040524033482,3.13514271974032,0.0162681612342874,0.136734924804643,-2.7692308827898,"O88712","CTBP1_MOUSE","Ctbp1"
-0.332076897144955,15.547455319391,-0.192091063464106,0.85306894114811,0.95494318613973,-5.8498369614168,"Q9Z0Y1","DCTN3_MOUSE","Dctn3"
-0.337865341126651,16.6829911923044,-0.289266965603437,0.780671315223429,0.931855407788797,-5.82545481162364,"Q9CQC7","NDUB4_MOUSE","Ndufb4"
0.115425431384612,17.865173818058,0.105284272444331,0.91907354553514,0.974105309541726,-5.86336678141665,"G3UXL2;Q9D7G0","G3UXL2_MOUSE;PRPS1_MOUSE","Prps1l3;Prps1"
-0.105778854413872,15.4771693598216,-0.104490233686066,0.919681342837186,0.974105309541726,-5.86345425666778,"Q8JZQ9","EIF3B_MOUSE","Eif3b"
-1.14721160652631,16.1754350400039,-0.438281181309658,0.674255076405621,0.902315988617507,-5.76959860479429,"Q61414","K1C15_MOUSE","Krt15"
-0.424471924773643,15.802291042534,-0.221735047687303,0.830785501370087,0.947295202478084,-5.84342586153921,"P21278","GNA11_MOUSE","Gna11"
1.60508698341951,18.7793306281415,1.79610952006106,0.115095457923991,0.446177174370938,-4.49392495354914,"Q91WS0","CISD1_MOUSE","Cisd1"
-1.7030172533209,15.9770179912163,-1.32323667171344,0.226921719123934,0.599143286093462,-5.0537999533613,"P58281","OPA1_MOUSE","Opa1"
-0.266654132465707,16.9302335004758,-0.177180764436602,0.864332996222243,0.957865279230915,-5.85271831002283,"Q91VW3","SH3L3_MOUSE","Sh3bgrl3"
-0.120532934842817,16.2543727699397,-0.0938673573253331,0.927817984698834,0.97531051478632,-5.86456102543901,"Q9DBL1","ACDSB_MOUSE","Acadsb"
1.62919620321646,15.5110532629879,0.892499450211749,0.401464822805191,0.740493477177707,-5.47383895180276,"Q9QZX7","SRR_MOUSE","Srr"
1.53638590065476,16.4927225407716,1.10583115741786,0.304984153352913,0.668556619395508,-5.27971326213545,"Q8VDM4","PSMD2_MOUSE","Psmd2"
-1.47761951113822,15.8948305325144,-1.11249165778598,0.302298604670416,0.667994681956969,-5.27318127192824,"P70288","HDAC2_MOUSE","Hdac2"
-1.66334534487826,14.2403151428053,-1.93825808357711,0.0933414991591412,0.400587982931577,-4.31387011777659,"Q8CJH3","PLXB1_MOUSE","Plxnb1"
-0.929456876698572,15.349412242481,-0.530304107129941,0.612134321516932,0.874508238617848,-5.72434723777974,"Q3TXX4","VGLU1_MOUSE","Slc17a7"
-2.34775267029404,14.8254310431058,-1.88453349354652,0.10104870284762,0.416747445284594,-4.38234341284647,"Q9CX11","UTP23_MOUSE","Utp23"
-0.608301477243742,22.1910718531288,-0.698346883786434,0.50726112719716,0.809183837149838,-5.6217653897409,"P68134","ACTS_MOUSE","Acta1"
