"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0070201","BP","GO:0070201","regulation of establishment of protein localization","31/434","321/7719",0.00210575455608162,0.088968547004788,0.0806502213263615,"Myt1/Mdm2/Anxa1/Syt4/Fbxw7/Terf1/Akap5/Snap91/Epha5/Nsd2/Ipo5/Uhmk1/Myh10/Sox4/Cd200/Pcm1/Kif3a/Zdhhc2/Nr1d1/Prkcb/Ahi1/Plcb1/Hsp90aa1/Tomm70a/Cct8/Dnm1l/Pak1/Hmgcr/Oga/Rufy3/Tcaf1",31
"GO:0032886","BP","GO:0032886","regulation of microtubule-based process","17/434","140/7719",0.00211141275282203,0.088968547004788,0.0806502213263615,"Plk2/Stmn2/Ttbk2/Cep70/Dync1h1/Map1b/Taok1/Apc/Kif3a/Map1a/Rae1/Gnai1/Pak1/Akap9/Stmn4/Trim37/Map2",17
"GO:0050807","BP","GO:0050807","regulation of synapse organization","22/434","202/7719",0.00211620206925477,0.088968547004788,0.0806502213263615,"Mdga2/Ppfia2/Lrrc24/Lrrn3/Efna1/Negr1/Snap91/Malat1/Myh10/Ntrk3/Epha4/Mycbp2/Pak3/Nrcam/Ywhaz/Dnm3/Ptpro/Clstn2/Dnm1l/Grin2b/Clstn3/Mef2c",22
"GO:0006954","BP","GO:0006954","inflammatory response","26/434","254/7719",0.00212341951943598,0.088968547004788,0.0806502213263615,"Anxa1/Cxcl10/Lpl/Fosl1/Vcam1/Gbp2/Serpina3n/Nfkbia/Bcr/Nfkbiz/Abcd2/Myo5a/Cd200/Stk39/Rictor/Mkrn2/Nr1d1/Cd44/Stard7/Ywhaz/Icam1/Hmox1/Ptpn2/Cd47/Tollip/Ifngr2",26
"GO:0048589","BP","GO:0048589","developmental growth","36/434","391/7719",0.00218715230700923,0.0898880541889597,0.0814837570017349,"Cpne5/Cdkn1a/Anxa1/Ttl/Syt4/Arid5b/Tenm4/Jarid2/Map1b/Gap43/Apc/Cyfip2/Plxna1/Myh10/Stk4/Scaper/Ntrk3/Mycbp2/Nrp1/Ccnd2/Pygo2/Pik3ca/Gpd2/Plcb1/Rgs4/Hsp90aa1/Tomm70a/Dclk1/Pak1/Clstn3/Slc9a6/Ncam1/Map2/Rufy3/Mef2c/Norad",36
"GO:0061000","BP","GO:0061000","negative regulation of dendritic spine development","4/434","11/7719",0.00236960461242367,0.0956779827279488,0.0867323424159505,"Plk2/Efna1/Grin3a/Dnm3",4
"GO:0050803","BP","GO:0050803","regulation of synapse structure or activity","22/434","205/7719",0.00254863339563577,0.0971810227728419,0.0880948521608437,"Mdga2/Ppfia2/Lrrc24/Lrrn3/Efna1/Negr1/Snap91/Malat1/Myh10/Ntrk3/Epha4/Mycbp2/Pak3/Nrcam/Ywhaz/Dnm3/Ptpro/Clstn2/Dnm1l/Grin2b/Clstn3/Mef2c",22
"GO:0090049","BP","GO:0090049","regulation of cell migration involved in sprouting angiogenesis","5/434","18/7719",0.00255461737030499,0.0971810227728419,0.0880948521608437,"Anxa1/Plk2/Fbxw7/Nrp1/Hmox1",5
"GO:0035239","BP","GO:0035239","tube morphogenesis","35/434","381/7719",0.00260741402140118,0.098376448692702,0.0891785088941699,"Apaf1/Lcn2/Calcrl/Anxa1/Cxcl10/Plk2/Fbxw7/Efna1/Ccdc134/Nup50/Kras/Epha5/Ago1/Stk4/Tiparp/Sox4/Epha4/Kif3a/Nrp1/Prkcb/Pik3ca/Cd44/Hectd1/Arid1a/Ywhaz/Pbx1/Pak1/Hmox1/Pgk1/Cd47/Prkacb/Nfib/Mef2c/Scg2/Ncl",35
"GO:0098631","MF","GO:0098631","cell adhesion mediator activity","7/434","17/7719",2.01129992775408e-05,0.00420818798520547,0.00381473345149148,"Vcam1/Cd200/Cntn1/Cdh9/Nrcam/Clstn3/Cd47",7
"GO:0003774","MF","GO:0003774","cytoskeletal motor activity","7/434","29/7719",0.000895852573485889,0.0547403900738079,0.0496223072487221,"Cenpe/Myh8/Kif5c/Dync1h1/Myh10/Myo5a/Kif3a",7
