"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0050890","GO:0050890","cognition",263,0.518391028074825,1.80708077007045,6.85440033147078e-07,8.12644950926466e-05,6.92487397012972e-05,2041,"tags=36%, list=19%, signal=30%","16819/20620/16777/16590/20983/12227/67979/16653/11838/232975/12661/17967/19088/68667/20927/232370/224938/56710/18479/76376/12444/66673/15357/13653/108071/108012/17754/17159/18795/67075/17260/19211/17762/224671/64085/18472/18227/20317/53901/76071/11980/19242/229521/19699/20528/18191/241263/208117/19225/13356/63985/50876/17257/56469/22335/12367/68942/14402/21960/71175/12912/16412/16402/19085/20393/16476/382056/19141/21375/72961/22333/18190/14812/55963/17309/232813/104015/23821/54720/14799/243961/98660/53328/12801/108073/11350/11419/53418/15572/245537/18189/109880/246317/210933/19283"
"GO:0006836","GO:0006836","neurotransmitter transport",154,0.596661947338231,1.98769492927059,9.99029699834901e-07,0.000113178964661296,9.64443408472196e-05,2003,"tags=40%, list=19%, signal=33%","140919/327814/64176/20983/20616/111173/22318/20965/22343/17957/18751/20927/21366/20964/18479/108030/26875/20743/14809/20910/229706/56216/74006/17260/238988/243725/27062/268882/271457/12287/213760/102857/22317/229521/15370/14395/67474/18191/241263/20979/12889/16412/241770/18752/103098/72961/18190/104015/20907/20617/54525/20511/98660/192167/22421/94090/11419/18189/109880/22782/19276"
"GO:1901137","GO:1901137","carbohydrate derivative biosynthetic process",465,-0.373213842672774,-1.56850060060907,3.6393209398955e-06,0.000378637921460965,0.000322652578280317,958,"tags=18%, list=9%, signal=17%","21915/66495/14555/230103/67980/14933/11950/66357/56248/78330/407785/17706/68563/67680/595136/28080/18159/100910/226646/12445/75406/17993/228033/72900/66916/11717/66459/18103/17717/17850/11951/104130/11958/16432/66052/68738/230075/102631912/70316/79059/68375/69038/27369/114774/67942/56374/66046/51801/17705/11534/225887/17991/11957/17716/66414/70153/54405/68342/66218/67184/66377/73836/68197/70456/27425/57423/67130/101351/21982/13135/67695/75533/66416/68194/66355/71679/56176/68198/17718/20450/69875/66091/55951"
"GO:0010720","GO:0010720","positive regulation of cell development",346,0.486509225014556,1.72731196663558,6.19617896430607e-06,0.000631762407200647,0.000538350117593498,1277,"tags=22%, list=12%, signal=20%","14173/12522/16590/13003/20616/224171/11595/15519/16653/74048/320940/20677/17755/20845/11426/18039/71653/18844/18213/17118/13838/67287/21926/240354/53872/18479/52822/243743/27374/16952/11501/13654/219181/18481/230598/192656/238276/108071/18186/14281/74006/16728/20302/23966/382867/22041/80859/17762/93760/18472/83796/16542/83431/20317/20666/15182/67050/19242/20539/13508/19699/54214/269397/19055/211770/74143/17257/19726/12912/16412/13004/20304/12168/20393/16476"
"GO:0099177","GO:0099177","regulation of trans-synaptic signaling",433,0.452491795089115,1.64208846894598,8.60203228272929e-06,0.00084333001110296,0.000718635369045016,2575,"tags=40%, list=24%, signal=32%","327814/64176/20620/16590/20983/111173/22318/67979/16653/11838/17967/19088/19736/240028/18751/108013/20845/18039/232370/22628/21366/13838/20964/21926/18479/76376/66673/14677/15357/26875/13653/14809/238276/108071/110279/17918/235604/20910/70546/17754/77116/56216/12308/74006/18795/16728/17260/238988/243725/65114/19211/72003/14360/17762/14062/26413/224671/64085/230235/268882/18472/16452/16542/271457/11784/18754/12287/226180/19242/213760/18196/17920/232341/19699/54393/83397/338370/67474/19259/18191/241263/19225/19055/20979/17257/20848/81840/12889/17999/68942/21960/19417/12912/16412/241770/13004/230085/20296/19085/18752/382056/19141/19262/18190/14812/110637/232813/11911/20907/20617/54525/23821/217692/20972/18530/14799/243961/192167/12801/22421/56839/108073/382253/11350/12297/11419/18412/107995/74513/26420/245537/18189/109880/22782/246317/30945/11820/94190/14359/18183/65945/56637/13429/60597/11539/14680/26570/14811/20720/74342/219228/16001/14169/12323/18013/217480/18645/224860/11441/116837/12558/13385/18791/224997/68966/22215/18762/11938/18577/381677/19058/12921/68585/12890/210274"
"GO:0001505","GO:0001505","regulation of neurotransmitter levels",153,0.575034742392974,1.91419594694755,1.06343891519057e-05,0.00102290784710217,0.000871660854615982,2003,"tags=37%, list=19%, signal=31%","140919/327814/64176/20983/20616/111173/22318/20965/22343/17957/18751/20927/20964/18479/108030/26875/20743/14809/20910/56216/74006/17260/238988/243725/27062/268882/271457/12287/213760/22317/229521/15370/14395/67474/18191/241263/20979/12889/16412/241770/18752/72961/18190/104015/20907/20617/54525/20511/98660/192167/22421/94090/11419/18189/109880/22782/19276"
"GO:0045087","GO:0045087","innate immune response",462,0.440122507150083,1.60648399600121,1.44839855836955e-05,0.00134084441942877,0.00114258737564423,2113,"tags=28%, list=20%, signal=23%","19288/16819/16365/22631/217166/14469/18035/12523/15519/67526/28185/12266/17969/17174/69091/224938/70572/100040462/56403/214855/193670/21926/240354/56417/54473/16952/11501/18983/234311/16423/19106/192656/59079/235626/20910/93687/229898/15980/18033/14283/15275/20302/21354/110651/224647/80859/74414/20306/19720/58185/15957/231712/19294/14360/17913/16452/80750/229096/73945/67313/18754/20466/12389/11465/11640/54725/12611/626578/81702/107508/15959/17999/11829/20874/67166/59025/19261/19255/20296/80913/14479/20304/14972/56085/67070/22319/14964/13136/227331/17184/232944/73242/22032/12928/18521/15007/69834/20617/72993/16396/17096/108857/76338/12484/12313/67857/237868/74117/18607/83945/75234/52065/17164/15958/17874/22034/15510/57783/11692/74122/19698/20303/20597/18673/69807/15289/56275/11820/13204"
"GO:0008037","GO:0008037","cell recognition",77,0.662554774352367,2.00263623188786,1.53290989045667e-05,0.00137101309149967,0.00116829531263429,1276,"tags=26%, list=12%, signal=23%","19288/22631/12469/17967/14432/13838/319504/16423/18186/94185/16728/21454/14042/13508/54725/72832/20778/12367/19261/12468"
"GO:0007269","GO:0007269","neurotransmitter secretion",124,0.60450562307008,1.96245886322503,1.97475362723277e-05,0.00167788233193878,0.00142979091571748,1175,"tags=30%, list=11%, signal=27%","327814/64176/20983/20616/111173/22318/20965/22343/17957/18751/20927/20964/18479/108030/26875/20743/14809/20910/56216/74006/17260/238988/243725/27062/268882/271457/12287/213760/22317/229521/15370/67474/18191/241263/20979/12889/241770"
"GO:0099643","GO:0099643","signal release from synapse",124,0.60450562307008,1.96245886322503,1.97475362723277e-05,0.00167788233193878,0.00142979091571748,1175,"tags=30%, list=11%, signal=27%","327814/64176/20983/20616/111173/22318/20965/22343/17957/18751/20927/20964/18479/108030/26875/20743/14809/20910/56216/74006/17260/238988/243725/27062/268882/271457/12287/213760/22317/229521/15370/67474/18191/241263/20979/12889/241770"
"GO:0051640","GO:0051640","organelle localization",479,0.433640605655982,1.58638836863393,2.38272816014081e-05,0.00195921744522546,0.00166952786365044,1181,"tags=16%, list=11%, signal=15%","16574/327814/23828/16590/22631/20983/20616/22318/67295/12523/71703/70591/20965/17967/11789/17755/83671/17756/18039/13424/11981/211446/20964/107371/108030/56193/77579/26875/15368/69737/17918/20910/52906/108012/240756/227648/56216/74006/16560/24015/21749/18536/16561/19211/19294/17762/17913/67139/76205/100986/67842/18472/66442/83431/56742/54160/20562/78610/70385/103967/17920/229521/17758/20528/18124/67474/72415/20979/74143/17257/12615/16572/70827/68942/67166/16418/16412/12217"
"GO:0050803","GO:0050803","regulation of synapse structure or activity",254,0.488071349672029,1.6948391817564,3.63493547734073e-05,0.00268228351236258,0.00228568149646309,2413,"tags=37%, list=22%, signal=30%","140919/327814/22631/20616/320772/16981/11838/320840/378937/72289/18039/232370/18213/17118/13838/269523/21926/53872/319504/22084/18481/77579/19277/105689/235604/74006/16560/13636/17260/58235/243725/65114/19211/14360/64085/18472/19877/19242/103967/19699/112405/241263/76108/74143/17257/19281/15569/17999/68942/16412/241770/13004/72961/14812/56013/238205/12387/20617/217692/18530/381921/52398/53328/192167/18223/70178/22421/382253/11350/74117/107995/319387/245537/18189/210933/12564/11820/65945/56637/74762/211323/226359/66713/545156/18708/26570/74342/330814/12323/18013/217480/11441/18187/12558/13385"
"GO:0051960","GO:0051960","regulation of nervous system development",420,0.434451218561712,1.57428016951549,4.45943003696762e-05,0.00315752421228624,0.00269065318166161,2295,"tags=32%, list=21%, signal=26%","14173/108151/16590/13003/20983/217166/20616/224171/12227/11595/16981/16653/17755/378937/17756/20845/11426/20927/18039/232370/71653/18844/18213/17118/56710/13838/67287/21926/53872/18479/52822/243743/27374/13654/22084/18481/230598/238276/108071/18186/94185/77116/74006/16728/23966/382867/65254/18536/22041/19211/17762/64085/16579/18472/16542/14102/83431/20317/20666/15182/20562/19242/20539/13508/19699/22129/22241/54214/269397/13032/19055/74143/17257/70827/21960/16412/13004/20181/18016/12168/20393/19262/22687/50913/29869/210108/16971/229589/12387/104015/14268/17096/22339/192167/18223/22421/19712/12484/382253/14365/74117/20355/16885/319387/245537/18189/109880/12166/210933/19283/50849/56381/69807/71955/14359/13690/18606/65945/56637/74762/320027/19697/211323/20681/66713/545156/12950/12579/18708/16195/94091/20720/74342/20349/18759"
"GO:0050767","GO:0050767","regulation of neurogenesis",352,0.444585715604837,1.57932038601363,6.74320092800694e-05,0.00452326820144465,0.00385445848059344,1258,"tags=21%, list=12%, signal=19%","14173/108151/16590/13003/20983/217166/20616/224171/12227/11595/16653/17755/17756/20845/11426/20927/18039/71653/18844/18213/17118/56710/13838/67287/21926/53872/18479/52822/243743/27374/13654/22084/18481/230598/238276/108071/18186/74006/16728/23966/382867/65254/18536/22041/19211/17762/16579/18472/16542/14102/83431/20317/20666/15182/20562/19242/20539/13508/19699/22129/22241/54214/269397/19055/74143/17257/70827/21960/16412/13004/18016/12168/20393"
"GO:0040017","GO:0040017","positive regulation of locomotion",372,0.448807957891634,1.60361079028207,6.96454299684569e-05,0.00461107015557394,0.0039292780516722,1340,"tags=20%, list=12%, signal=18%","16819/17246/14173/20620/15945/23828/16777/108151/16590/74048/11789/71653/58231/18213/13838/18479/52822/16952/11501/15894/15117/22084/18481/16423/13653/15368/17918/18186/14828/74006/20254/22041/20306/65114/20682/14062/26413/17913/53416/227541/16452/16410/16542/11504/18754/12389/104836/11465/11980/19242/384009/13508/14751/232341/19699/18124/83397/19225/384783/19055/20848/71175/16412/16337/16402/20296/84094/12554/20304/12168/16476/105722/19141/11946"
"GO:0007005","GO:0007005","mitochondrion organization",461,-0.353165889105051,-1.48292503400242,9.56162801948946e-05,0.00609314745541966,0.00519221563637277,1735,"tags=26%, list=16%, signal=23%","12684/320951/74148/67900/66072/14466/100126824/208501/76824/74450/59040/11651/11757/68202/72795/57320/12628/66541/16905/54636/13804/73078/66826/226422/27397/107197/70544/68033/72018/15108/235180/56330/52838/14232/17713/215951/75734/70310/12799/53333/52469/70397/20930/66495/20463/12015/338359/30058/78688/11983/407785/67013/595136/226646/209011/66449/75406/17993/68943/380773/66278/66916/56455/68002/544717/224904/66928/66271/75530/66169/54673/17717/67388/67844/104130/30055/66487/17827/13179/230075/68512/102631912/70556/67713/70316/68375/67472/103172/67067/66836/11793/66046/225887/17991/17716/20787/66414/66359/56412/12856/54405/68342/66218/67184/66377/223696/68197/66148/67267/67130/68194/66437/66379/17527/100041273/68198/19823/69875/56486/14004/66091/14775"
"GO:0018209","GO:0018209","peptidyl-serine modification",229,0.488029573666892,1.68105615888404,0.000103759887932656,0.00651582282322769,0.00555239429114837,2369,"tags=37%, list=22%, signal=29%","20620/15519/64293/18749/13175/18751/15516/58231/18213/12505/101490/21926/18479/140810/78757/16589/192656/231876/56527/381290/235604/93687/217039/15275/110651/18706/19211/26413/53416/227541/100986/20817/19877/18754/12389/214897/232341/22241/19225/17346/18752/20393/27373/21951/20815/110157/224143/319955/22367/29869/23963/83946/13829/52033/22042/232533/70425/333433/20617/22339/71742/17872/328329/12747/15185/18607/17164/26420/18189/70762/109880/12995/224105/11820/109689/56637/108148/228012/215303/56480/18759/12323/18645/11441"
"GO:0008406","GO:0008406","gonad development",114,0.571697192172951,1.83752997560651,0.00011817135034935,0.00702411805285622,0.00598553306851761,830,"tags=13%, list=8%, signal=12%","19288/18072/16590/71371/99929/268903/244891/15894/232286/19662/20682/100986/16410/16542/11504"
"GO:0140053","GO:0140053","mitochondrial gene expression",157,-0.477297264978424,-1.78776021197516,0.000118457413003517,0.00702411805285622,0.00598553306851761,2219,"tags=40%, list=21%, signal=32%","94062/52856/94066/68836/66399/66077/66587/67994/72181/67851/102060/94063/27393/28030/66163/106338/67681/107734/66047/56282/68499/68572/79044/12628/320806/76357/27397/15108/224805/68611/64655/24030/216767/66258/94064/64660/52469/67840/338359/228019/68735/27398/66230/68565/66121/12261/68463/52443/94065/66292/68537/66845/70556/121022/103172/67270/107733/64659/66448/67267/66416/14548/170826"
"GO:0098609","GO:0098609","cell-cell adhesion",443,0.427178430271324,1.55345982663249,0.000119170621970764,0.00702411805285622,0.00598553306851761,2013,"tags=28%, list=19%, signal=24%","12522/23828/16777/16590/11987/320772/15519/17391/215008/245555/11492/12805/74048/12563/17967/76884/320840/20677/22329/23964/232370/12505/21926/240354/16952/11501/17470/15894/15117/319504/22084/56193/16423/230868/57432/192656/235086/20910/94185/70546/110829/269116/16728/12565/23966/68764/58235/80859/19211/20682/19294/93760/64085/16579/69237/16452/14042/83796/16410/18717/19877/13052/12389/104836/67050/13508/232341/14357/18124/70549/54725/19055/94332/19281/381305/12367/11829/21960/16412/16402/19261/19255/20296/18016/53883/12554/20304/14972/11735/13642/14964/14827/13136/58998/12936/23963/15007/22042/238205/12387/16396/17096/15284/15505/18530/381921/67703/22339/192167/12484/21808/11350/114873/83945/319387/76740/219257/245537/18189/74769/50918/22034/15510/57783/330817"
"GO:1901652","GO:1901652","response to peptide",309,0.453094977121108,1.59618153644192,0.0001301840788882,0.00745706105811285,0.00635446118949262,1775,"tags=27%, list=16%, signal=23%","17246/20716/22318/18035/232975/11789/22329/18751/16956/22628/17118/13838/21926/18479/108083/16952/15894/13654/22084/12952/192656/13653/59079/108071/17918/77781/19662/18795/17975/12293/18033/102193/18706/19211/14360/13685/26413/17913/16452/83431/19877/67313/18227/20317/12389/12287/15370/20528/18124/384783/19055/19267/74143/20848/107508/98496/12912/16418/16337/19255/20393/19387/230784/19141/110157/19262/15361/20661/98415/12928/16971/83946/12387/11472/24051/72993/17250/233410/52892/13618/213053/13033"
"GO:0050807","GO:0050807","regulation of synapse organization",250,0.47868281051441,1.65873593314251,0.000144713039433282,0.00801898994598776,0.0068333033608828,2413,"tags=37%, list=22%, signal=30%","327814/22631/20616/320772/16981/11838/320840/378937/72289/18039/232370/18213/17118/13838/269523/21926/53872/319504/22084/18481/77579/19277/105689/235604/74006/16560/13636/17260/58235/243725/65114/19211/14360/64085/18472/19877/19242/103967/19699/112405/241263/76108/74143/17257/19281/15569/17999/68942/16412/241770/13004/14812/56013/238205/12387/20617/217692/18530/381921/52398/53328/192167/18223/70178/22421/382253/11350/74117/107995/319387/245537/18189/210933/12564/11820/65945/56637/74762/211323/226359/66713/545156/18708/26570/74342/330814/12323/18013/217480/11441/18187/12558/13385"
"GO:0006979","GO:0006979","response to oxidative stress",284,-0.398193265144158,-1.60630548514715,0.000143294329818992,0.00801898994598776,0.0068333033608828,384,"tags=12%, list=4%, signal=12%","114774/67067/19122/17189/11758/69590/225887/11852/17716/66414/11815/11668/104156/18477/14870/67130/75533/68194/17527/100041273/56615/11816/27050/17718/171469/108079/625249/320183/12955/14004/11865/14775/17751/170826/13010"
"GO:0071417","GO:0071417","cellular response to organonitrogen compound",413,0.430017508064771,1.55556803285288,0.000143993803642596,0.00801898994598776,0.0068333033608828,1775,"tags=26%, list=16%, signal=23%","17246/22318/15561/232975/12671/22027/11789/19736/22329/68667/18751/12369/16956/70572/22628/17118/13838/21926/18479/27374/108083/15894/14679/22084/192656/13653/15166/108071/17918/381290/14400/18795/17975/12293/18033/17260/102193/18706/65114/19211/20682/14360/13685/26413/17913/100986/16452/83431/19877/18227/12389/15182/18578/18196/15370/224129/22222/20528/18124/21417/73158/384783/19055/19267/74143/13435/17257/20848/107508/12367/14402/98496/16337/14687/11991/18197/19255/238161/20393/19387/16476/230784/19141/110157/19262/15361/207728/98415/14672/12928/11909/16971/83946/13829/12387/11472/22063/24051/72993/217124/268706/17250/233410/20511/52892/213053/13033"
"GO:2000147","GO:2000147","positive regulation of cell motility",361,0.437798234439999,1.55907731526194,0.000152125806700256,0.0083391114253538,0.0071060917289412,2139,"tags=28%, list=20%, signal=23%","16819/17246/14173/20620/15945/16777/108151/16590/74048/11789/71653/58231/18213/13838/18479/52822/16952/11501/15894/15117/22084/18481/16423/13653/15368/17918/18186/14828/74006/22041/20306/20682/14062/26413/17913/53416/227541/16452/16410/16542/11504/18754/12389/104836/11465/11980/19242/384009/14751/232341/19699/18124/83397/19225/384783/19055/20848/71175/16412/16337/16402/20296/84094/12554/20304/12168/16476/105722/19141/11946/67500/18552/12928/16971/13829/26397/237860/14268/17096/239528/17250/22339/22421/67179/21808/11350/15185/74117/20355/12215/74769/50918/212307/60595/12317/19283/69807/15289/11820/18606/19243"
"GO:0007416","GO:0007416","synapse assembly",174,0.519698766676226,1.75121447751494,0.000182215578335707,0.00988228742931314,0.00842109397302871,2994,"tags=50%, list=28%, signal=37%","73340/320772/16981/320840/378937/232370/14432/18213/14270/26875/20743/105689/238276/70546/12565/17260/58235/243725/65114/19211/17762/64085/268882/103967/17920/19699/14395/54725/18191/76108/17257/15569/14402/12217/13642/67453/18190/12928/56013/238205/12387/20617/217692/14799/67703/192167/18223/22421/74117/246316/319387/245537/18189/210933/11820/18183/65945/56637/74762/211323/226359/11519/18708/74342/219228/12929/330814/12558/13385/80749/245446/210274/216856/20351/14401/19280/15898/19876/396184/67299/71228/192198/14810/29819/107932/16795/12064"
"GO:0002694","GO:0002694","regulation of leukocyte activation",308,0.459075052275071,1.61814086342295,0.000191457671224857,0.0102742232410981,0.00875507821767294,2013,"tags=28%, list=19%, signal=23%","12575/12522/11987/217166/12523/15519/18861/72103/74048/320940/20677/22329/224938/12505/21926/240354/16952/11501/17470/22084/16423/57432/192656/237877/15368/110279/20910/94185/17260/80859/19211/19294/107823/93760/16452/83796/14102/20666/12389/67050/14357/229521/18124/21417/19883/13032/384783/19055/19267/381305/12367/19261/15525/19255/20296/20304/14972/13642/14964/13136/15007/22042/238205/12387/14268/20617/16396/17096/15284/15505/17685/12801/12484/11350/18607/83945/59009/52065/67588/20926/17874/56715/22034/15510/109880/330817"
"GO:0071345","GO:0071345","cellular response to cytokine stimulus",469,0.41254184364174,1.50495312200583,0.000264603120161878,0.0137647623120944,0.0117295067337065,1459,"tags=22%, list=14%, signal=20%","245527/74041/15945/14081/16365/16590/217166/15201/14469/18035/11796/16653/71371/29808/20845/15516/69091/100040462/56403/23792/193670/19252/21926/56417/54473/30940/15894/80890/18983/16423/192656/13653/59079/13800/20910/94185/14828/230594/110829/229898/18795/15980/17975/18033/14283/20302/80859/20306/15957/56421/26413/17913/71966/21937/53416/18472/16452/14042/229096/73945/20466/12389/72567/16468/226180/11465/23849/232341/14357/20528/22608/19883/16164/626578/266692/19281/15569/20867/20848/107508/108989/15959/381305/11829/98496/20874/12912/19261/19255/20296/84094/20304/238161/67070/77128/22319/12496/67897/14827/80985/227331/207728/71982"
"GO:1901699","GO:1901699","cellular response to nitrogen compound",439,0.419820911800304,1.52650011695734,0.000307429208696564,0.0155175654052979,0.0132231406387777,1775,"tags=25%, list=16%, signal=22%","17246/22318/15561/232975/12671/22027/11789/19736/22329/68667/18751/12369/16956/70572/22628/17118/13838/21926/18479/27374/108083/15894/14679/22084/192656/13653/15166/108071/17918/381290/14400/18795/17975/12293/18033/17260/102193/18706/65114/19211/20682/14360/13685/26413/17913/100986/16452/83431/19877/18227/12389/15182/18578/18196/15370/224129/22222/20528/18124/21417/73158/384783/19055/19267/74143/13435/17257/20848/107508/12367/14402/98496/16337/14687/11991/18197/19255/238161/20393/19387/16476/230784/19141/110157/19262/15361/207728/98415/14672/12928/11909/16971/83946/13829/12387/11472/22063/24051/19822/72993/217124/268706/17250/233410/14799/20511/52892/213053/13033"
"GO:0032103","GO:0032103","positive regulation of response to external stimulus",326,0.441705695107108,1.56375407683274,0.000330182429132887,0.016342427414752,0.0139260386819768,2265,"tags=31%, list=21%, signal=25%","14173/15945/16365/217166/14469/18035/15519/28185/12266/16956/224938/70572/18213/100040462/193670/21926/11501/234311/16423/19106/192656/59079/18186/93687/74006/229898/14283/20302/242864/20254/110651/80859/74414/20306/58185/19294/26413/21937/53416/227541/16542/83431/73945/67313/18754/20466/12389/19242/13508/232341/54725/13032/19225/81702/20296/80913/14479/12554/20304/14972/12168/56085/105722/19141/67070/14964/17184/232944/207728/73242/16971/15007/14268/20617/72993/17096/17250/22339/12801/12484/14825/237868/18607/52065/17164/17874/22034/15510/109880/57783/12317/18673/15289/11820/19697/211323/13040/18708/85305/94091/56480"
"GO:0002237","GO:0002237","response to molecule of bacterial origin",166,0.519363019920581,1.73393570631457,0.000341811341841367,0.0167553290452624,0.0142778887427057,2006,"tags=32%, list=19%, signal=26%","12457/15945/16365/217166/14469/18035/12523/12369/214855/21926/240354/19106/192656/59079/110279/230594/229898/17975/18033/110651/17260/80859/14062/26413/16452/16410/67313/18754/18578/15370/19225/626578/211770/22026/56722/20778/19261/20296/13136/207728/192159/26397/20617/17096/13618/12801/12484/14825/11350/17164/17874/22034/57783"
"GO:0033993","GO:0033993","response to lipid",421,0.419900099279233,1.52238662022514,0.000361228509663699,0.0173730466251466,0.0148042706989284,2231,"tags=30%, list=21%, signal=25%","12457/15945/16365/217166/14469/18035/13839/12523/14547/12369/16956/15502/268903/56710/214855/21926/240354/18479/16952/12952/17702/14677/20249/67731/19106/192656/59079/20250/232286/110279/230594/19662/229898/18795/21848/17975/18033/110651/17260/80859/102193/20682/18023/13685/93760/14062/26413/53416/16452/14102/18754/12389/12287/18578/93686/15370/224129/21676/14545/76804/19883/20592/19225/626578/211770/22026/56722/20848/20778/17999/70790/18626/98496/12912/16969/19261/20185/20181/20296/56484/192169/20393/67800/109593/77128/14827/13136/12371/207728/192159/26397/12387/19822/104015/20617/17096/18984/98660/13618/12801/19712/210044/21808/14825/11350/72068/240843/17164/17874/22034/57783/235283/12317/27273/17294/18673/15289/50996/56637/19697/100702/214498/328133/18708/18786/16323"
"GO:1904705","GO:1904705","regulation of vascular associated smooth muscle cell proliferation",55,0.679944452169705,1.94771413926467,0.000370712345552704,0.0176625377348382,0.0150509576989278,965,"tags=29%, list=9%, signal=27%","12575/17246/14173/15446/21926/54598/18479/14679/15368/17260/19211/16452/11504/12389/14674/18124"
"GO:0050776","GO:0050776","regulation of immune response",439,0.41691331987935,1.51592789608256,0.000375745298429923,0.0177365697351458,0.0151140433393791,923,"tags=16%, list=9%, signal=16%","16365/16590/22631/217166/14469/18035/12523/15519/18861/72103/74048/67526/28185/68667/18751/12266/17969/17174/224938/70572/12505/100040462/214855/193670/21926/240354/56417/16952/11501/17470/67027/18983/234311/16423/574402/19106/192656/59079/237877/15368/110279/20910/94185/93687/229898/18033/14283/21354/110651/17260/80859/74414/19211/19720/58185/231712/19294/14360/107823/26413/16452/80750/229096/73945/67313/18754/20466/12389/18578/106957/15042/232341"
"GO:0034329","GO:0034329","cell junction assembly",318,0.437409515559176,1.54607951088893,0.000393617501277623,0.0182423820137575,0.0155450662944761,2338,"tags=35%, list=22%, signal=28%","73340/320772/16981/12563/320840/378937/75739/11426/232370/14432/18213/14270/21926/26875/20743/19277/105689/238276/110279/18186/70546/110829/13518/269116/18720/12565/17260/58235/243725/65114/19211/17762/17913/64085/268882/16410/16542/19877/12389/11465/103967/17920/19699/14395/54725/18191/76108/17257/15569/14402/20874/16412/12217/108903/16402/12554/13642/67453/19262/18190/12928/16971/56013/13829/238205/12387/11472/14268/19272/20617/434204/217692/381921/14799/67703/22339/192167/18223/22421/11350/270163/14086/74117/18607/246316/319387/245537/18189/60595/18810/210933/224105/12564/11820/94190/18183/18606/65945/56637/74762/211323/226359/328133/320873/11519/18708/74342/219228/12929/330814/75909"
"GO:1990874","GO:1990874","vascular associated smooth muscle cell proliferation",57,0.672094300983889,1.94319615004558,0.000431588875800381,0.0196450007931281,0.0167402940829716,965,"tags=28%, list=9%, signal=26%","12575/17246/14173/15446/21926/54598/18479/14679/15368/17260/19211/16452/11504/12389/14674/18124"
"GO:0014070","GO:0014070","response to organic cyclic compound",440,0.408833590962878,1.48718686909091,0.000475044955931617,0.0212436770643805,0.0181025903336083,2243,"tags=30%, list=21%, signal=25%","208715/12522/16365/18035/13839/15561/22027/17967/19736/68667/12369/99929/15502/268903/21926/18479/27374/16952/14679/12952/17702/14677/18481/67731/19106/192656/13653/232286/65973/15166/66679/381290/14400/18795/21848/18033/17260/80859/102193/65114/18023/13685/93760/26413/53416/100986/16452/55991/14102/20317/18754/12389/12287/15182/18578/18196/93686/224129/18124/76804/73158/19883/20592/13435/17257/20848/108989/15959/17999/70790/12367/14402/18626/12912/16969/14687/11991/18197/20185/20181/192169/238161/18752/20393/109593/77128/15361/14827/12371/71978/207728/14672/11909/13829/20501/12387/19822/20617/217124/18984/20511/98660/12801/19712/210044/21808/72068/17129/319387/109880/224105/235283/12317/319554/20597/18673/15289/50996/11820/16439/12234/56637/11539/14680/328133/13849/18708/16323/26570/12576/58801"
"GO:0048638","GO:0048638","regulation of developmental growth",265,0.453873773299602,1.58166506089082,0.000492594670455858,0.021836935912904,0.0186081300226208,1253,"tags=21%, list=12%, signal=19%","12575/14173/108151/20983/17967/11789/19736/17755/28185/12266/17756/11426/71653/58231/18213/18479/52822/243743/14955/12444/105689/69737/18186/19662/18795/16728/17260/18706/19211/69597/17762/26413/18472/83431/13052/20466/15182/16468/20562/13508/22129/22241/54214/20979/17257/12125/20848/21960/71175/12912/16337/20185/80913/238161/12168"
"GO:1902414","GO:1902414","protein localization to cell junction",111,0.579650966370562,1.85522597045913,0.000514805204899842,0.0222413299540627,0.018952730424814,2267,"tags=41%, list=21%, signal=33%","16574/22318/73340/75739/232370/16568/23888/26875/268566/70546/17754/56216/83493/58235/102193/65114/17762/16593/11465/18196/19699/18191/12889/16572/12217/58998/18190/80718/243961/192167/56839/26414/26422/74513/26420/245537/18189/60595/246317/224105/65945/56637/226359/545156/14811/74342"
"GO:0001819","GO:0001819","positive regulation of cytokine production",232,0.465127424456502,1.59978447554664,0.000588297178220186,0.0252028488619034,0.0214763596153446,2097,"tags=34%, list=19%, signal=28%","12522/16590/12523/15519/28185/72043/12266/20927/16956/66412/214855/21926/240354/16952/11501/17470/19106/192656/13653/232286/235626/230594/229898/18795/17975/15275/20302/56807/70495/74414/19211/19720/58185/14062/21937/16452/55991/67313/15182/12654/20539/18578/18124/83397/54725/19883/12611/19225/20848/12912/20296/20304/14972/18176/14964/13136/11909/16971/15007/11911/56490/72993/13198/76338/11350/20742/12215/17164/26420/17874/22034/15510/12166/20303/18673/69807/15289/11820"
"GO:0031346","GO:0031346","positive regulation of cell projection organization",339,0.434508031505347,1.54293518798993,0.000668275054893541,0.0272549298387782,0.0232250202235423,2220,"tags=29%, list=21%, signal=24%","22240/16819/16590/101565/20616/20257/15519/12805/11789/320840/17755/11426/18039/71653/18844/18213/17118/13838/67287/75769/53872/18479/52822/140810/243743/22084/18481/230598/238276/18186/52906/14828/74006/16728/106298/243725/14360/17762/227541/18472/83431/20317/11504/100294583/56430/19242/103967/13508/19699/19259/54214/269397/74143/22359/16412/12492/80913/12168/20393/56044/77480/11771/382056/56392/231225/232944/16971/23963/216616/14268/17096/22339/16570/192167/18223/12801/52513/12484/69981/382253/11350/14086/15572/74117/16885/18189/109880/19283/13803/71955/13690/18606/50884/56637/211323/66713/545156/18708"
