"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0032967","GO:0032967","positive regulation of collagen biosynthetic process",16,-0.790000170303391,-1.71897333938382,0.00093339880443061,0.0290036604108438,0.0263843923922491,1224,"tags=44%, list=11%, signal=39%","16173/54683/268977/20296/14219/22352/66214"
"GO:0031114","GO:0031114","regulation of microtubule depolymerization",32,0.625321068836964,1.79067901841536,0.00103883502708227,0.031511329154829,0.0286655981157289,1106,"tags=31%, list=10%, signal=28%","17756/216965/11789/67886/20257/17755/23805/76707/99512/76499"
"GO:0003352","GO:0003352","regulation of cilium movement",19,-0.762649293512924,-1.70701986458343,0.00109337194050244,0.0322772235393134,0.0293623259661109,1041,"tags=37%, list=10%, signal=33%","52028/207607/59030/100048534/105833/207686/11747"
"GO:0008298","GO:0008298","intracellular mRNA localization",12,0.804293671655642,1.87516133570789,0.00117492664988713,0.0333659203422169,0.0303527045334056,1093,"tags=33%, list=10%, signal=30%","16574/80913/72162/29819"
"GO:0021697","GO:0021697","cerebellar cortex formation",24,0.688137435554253,1.84115833157487,0.0011850925396274,0.0333659203422169,0.0303527045334056,1529,"tags=38%, list=14%, signal=32%","235439/26395/18189/19883/22421/67269/72393/94190/76484"
"GO:0050885","GO:0050885","neuromuscular process controlling balance",47,0.549083305370408,1.69598535941556,0.00117168005232584,0.0333659203422169,0.0303527045334056,1887,"tags=47%, list=17%, signal=39%","235439/110279/21960/93686/17918/216856/18472/108012/16531/11804/18189/77579/18124/18039/109934/12323/14387/100072/15211/227331/243961/224129"
"GO:0060294","GO:0060294","cilium movement involved in cell motility",72,-0.582648311319414,-1.63356823855685,0.00118390887731878,0.0333659203422169,0.0303527045334056,1933,"tags=38%, list=18%, signal=31%","330830/20322/52028/232943/75216/18830/75564/17427/226265/68708/226162/380773/252967/207607/269701/74052/59030/68922/242253/100048534/212670/260305/104362/207686/11747/71860/71233"
"GO:0010466","GO:0010466","negative regulation of peptidase activity",91,-0.550569081298783,-1.58660529604749,0.00122008782344005,0.0339757789521886,0.0309074879173425,1916,"tags=29%, list=18%, signal=24%","20719/11652/30052/64209/15511/68581/20717/68576/14433/53614/17035/12258/13014/232345/11799/20716/23980/57320/12380/18049/16426/12955/19703/14775/21859/13010"
"GO:0035265","GO:0035265","organ growth",128,0.401623731087042,1.50849148595989,0.00125002057523498,0.0341289866358189,0.0310468596926685,1504,"tags=20%, list=14%, signal=18%","14173/26413/17260/18479/11789/67603/22215/17967/17702/238161/19736/58231/19662/16468/16798/77579/26416/19211/23966/26398/12288/28185/108058/15182/77044/56717"
"GO:0046688","GO:0046688","response to copper ion",15,-0.795069560369468,-1.72133217645914,0.00131266089080297,0.0352069468396417,0.0320274712636913,434,"tags=40%, list=4%, signal=38%","12870/19122/57320/17748/17750/17751"
"GO:1902255","GO:1902255","positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator",10,-0.849764384227724,-1.67930980526353,0.00132752832310516,0.035419289709654,0.0322206378338668,1221,"tags=60%, list=11%, signal=53%","68428/20115/67025/54673/22187/19941"
"GO:0016482","GO:0016482","cytosolic transport",149,0.388363404248518,1.47563661858416,0.00145293111247274,0.0381656543771191,0.0347189832844816,1410,"tags=25%, list=13%, signal=22%","17756/26413/319642/67166/67300/327814/111173/231876/26395/16561/74718/217342/17257/235567/77116/16572/19346/73288/69091/67804/20661/215445/100855/66964/20983/75669/65114/20779/19720/228960/57440/54525/68449/70028/11781/19347/213760"
"GO:0032964","GO:0032964","collagen biosynthetic process",31,-0.69690920139127,-1.70652223875198,0.00155076150876836,0.0403197992279772,0.0366785912170561,1224,"tags=32%, list=11%, signal=29%","52377/16173/54683/18159/268977/20296/14789/14219/22352/66214"
"GO:0099072","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels",116,0.41882735619137,1.54170246926699,0.00156327877572935,0.0404389271122678,0.0367869608779698,2024,"tags=33%, list=19%, signal=27%","67979/22318/56044/73340/59079/18191/26395/230235/83493/17999/104015/18759/103967/15519/18164/15114/19058/76108/226359/65114/53310/56216/238276/228136/23859/236794/94190/268566/11838/18196/665113/20614/12889/233977/17920/18163/18717/269788"
"GO:0031640","GO:0031640","killing of cells of another organism",28,-0.712940131838503,-1.71703390776129,0.00161200700505064,0.0412803401896385,0.0375523874649194,1294,"tags=43%, list=12%, signal=38%","15331/15945/14433/12125/57266/229898/19946/14825/67067/54396/20085/17105"
"GO:0141061","GO:0141061","disruption of cell in another organism",28,-0.712940131838503,-1.71703390776129,0.00161200700505064,0.0412803401896385,0.0375523874649194,1294,"tags=43%, list=12%, signal=38%","15331/15945/14433/12125/57266/229898/19946/14825/67067/54396/20085/17105"
"GO:0001913","GO:0001913","T cell mediated cytotoxicity",25,-0.717099622385041,-1.70739059529213,0.0016282197191819,0.0414870384447547,0.0377404191751425,780,"tags=28%, list=7%, signal=26%","18439/12010/13036/15040/15216/13032/15039"
