"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0099565","GO:0099565","chemical synaptic transmission, postsynaptic",68,0.570203142838168,1.99197186536014,3.19824198325637e-05,0.00154288816554895,0.00139768169031146,1371,"tags=43%, list=18%, signal=35%","17260/14812/14811/108013/20620/320127/19055/17257/192167/216238/19085/14394/14809/77531/18189/19736/22421/14799/77116/12297/14402/19699/243961/19211/228880/11539/225872/13385/56216"
"GO:0140053","GO:0140053","mitochondrial gene expression",125,-0.548654706725011,-1.73034009994567,4.23703297516117e-05,0.0020218016044519,0.00183152294967493,1405,"tags=38%, list=18%, signal=31%","107734/94062/15278/52469/233870/68463/67840/56282/94063/28030/107885/12261/24030/68572/67681/216767/102436/103172/21379/70047/66132/66845/94066/121022/67308/64660/66292/75398/66416/75593/70556/66077/69577/68499/107733/68565/66230/68836/66121/68611/64659/94064/67267/67270/19935/14548/66448"
"GO:0006887","GO:0006887","exocytosis",210,0.393772502577904,1.66551459791445,4.62615113080784e-05,0.002115500360859,0.00191640339607369,1648,"tags=34%, list=21%, signal=27%","67295/18479/17918/109880/107767/18751/67166/17957/111173/64176/74006/104015/171580/110279/69150/104886/327814/16952/211446/107371/67474/268882/83493/192167/77579/229521/12287/12298/20965/14809/56044/19056/18124/213469/76499/12890/235442/20964/22421/207227/108030/17967/54525/20979/15114/20983/66482/72194/22318/20912/18806/53413/12290/56807/76707/238988/27062/110862/56216/17096/213760/216363/69017/20614/18195/14681/20907/28040/22317/13446/16443"
"GO:0000028","GO:0000028","ribosomal small subunit assembly",18,-0.827596982013131,-1.90356025605015,5.42111349989846e-05,0.00243166627799597,0.00220281385883438,693,"tags=67%, list=9%, signal=61%","20104/20103/67941/54127/14109/20085/75617/16785/20054/67671/57294/20044"
"GO:0106027","GO:0106027","neuron projection organization",87,0.515783440003832,1.85957037234481,5.42832107616413e-05,0.00243166627799597,0.00220281385883438,1761,"tags=44%, list=23%, signal=34%","13838/14812/18481/14811/74006/327814/103967/22215/192167/329165/18472/29819/22421/65114/72162/77116/13839/26556/19699/243961/19211/232975/228880/53872/66713/74117/17754/16400/13385/15185/12569/70237/18163/13043/26874/108100/13636/73178"
"GO:0001505","GO:0001505","regulation of neurotransmitter levels",132,0.440917919894541,1.71281048957263,6.53247629989282e-05,0.00283936346104252,0.00257214126743044,1381,"tags=33%, list=18%, signal=28%","17260/18479/109880/18751/17957/111173/64176/74006/104015/327814/18191/320127/67474/268882/98660/192167/20511/229521/20616/12287/12298/20965/14809/18189/12890/20964/22421/207227/108030/54525/20979/14395/20983/72194/22318/20912/12290/18190/269642/238988/27062/56216/15370/213760"
"GO:0007005","GO:0007005","mitochondrion organization",398,-0.435113830465653,-1.48104346451409,0.000101545954057096,0.00424558798391097,0.00384602119727026,1678,"tags=33%, list=22%, signal=27%","110175/595136/94254/20930/66098/15944/74919/17210/20656/14629/66043/66928/75597/19339/225887/68202/68349/246782/26401/14466/19053/66449/56295/17527/21648/17716/52469/68332/56322/53333/67705/66495/68002/226646/75734/66734/12799/27377/66272/16905/66400/19305/66148/30058/12028/14232/209011/11740/72795/70544/19823/67273/14391/52538/235180/17713/66359/56330/67006/103172/67391/12856/12257/17993/100040531/100126824/67414/67713/11793/66494/75406/70316/56486/57320/380773/68342/66379/14297/67184/54405/66916/224904/70556/74450/21854/69577/12866/56455/66836/68115/67130/67264/11983/66541/12125/76932/68033/407785/68375/30055/226422/75778/100041273/67067/104130/208501/14775/66414/69089/66046/54673/68512/12424/66437/68194/230075/71254/68198/18181/100503890/66169/68197/67267/66377/66218/66091/17991/75712/22228/69875/14004/102631912"
"GO:0060419","GO:0060419","heart growth",52,0.566360237544163,1.838317322908,0.000112147621704001,0.0046011968157062,0.00416816246726724,1484,"tags=40%, list=19%, signal=33%","17260/18479/26413/11789/16468/56717/77579/238161/26416/23966/67603/19736/17967/26398/77044/19211/12444/15182/28185/20181/22762"
"GO:0017157","GO:0017157","regulation of exocytosis",127,0.432822526393718,1.66754750629349,0.00013811115696199,0.00551189071875579,0.00499314785648229,1381,"tags=31%, list=18%, signal=26%","67295/17918/109880/18751/64176/74006/171580/110279/69150/104886/327814/16952/67474/268882/192167/229521/12298/56044/213469/76499/235442/20964/22421/207227/54525/20979/15114/20983/66482/72194/22318/20912/18806/12290/56807/76707/27062/56216/17096/213760"
"GO:0006364","GO:0006364","rRNA processing",147,-0.519200985839179,-1.65652413185076,0.000166878388568831,0.00654103683765329,0.00592543751891959,1116,"tags=39%, list=14%, signal=34%","20227/117109/67973/216987/67040/14113/66409/69163/448850/215194/56200/30946/68327/15278/19989/67045/102462/69902/66711/50912/209011/110109/78651/19896/20104/66229/57808/54127/73736/74097/20088/20116/66481/109075/67025/66181/20826/66467/20055/100043813/20115/19942/57316/68966/66489/67115/20085/208366/75617/69663/20054/20068/27176/227522/72614/57294/19941"
