"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:1990351","GO:1990351","transporter complex",223,-0.434790638095536,-1.42503617959871,0.00622362442376755,0.0381447948553495,0.0304313044829381,719,"tags=21%, list=9%, signal=20%","17993/58869/75406/70316/66144/68342/66445/67530/67184/54405/66416/11951/66916/67130/67264/103737/14403/407785/68375/30055/78330/100041273/69029/104130/66414/67498/66576/66046/68194/230075/68198/17718/268345/17992/68197/11974/66594/66377/66218/16511/66152/66091/17991/117160/22272/69875/102631912"
"GO:0005687","GO:0005687","U4 snRNP",10,-0.804098468332182,-1.65931252977842,0.00724548867817564,0.0434729320690539,0.0346820067476108,1065,"tags=60%, list=14%, signal=52%","68011/67332/69878/20643/20638/107686"
"GO:0005876","GO:0005876","spindle microtubule",48,0.481133636881429,1.57135412134994,0.0088914267034337,0.0517154410301756,0.041257747968672,938,"tags=27%, list=12%, signal=24%","229841/213582/67300/73420/66296/68942/16568/18472/76499/67117/69737/225745/224023"
"GO:0014704","GO:0014704","intercalated disc",36,0.541923969848131,1.6637057418331,0.0107376256350571,0.0612044661198253,0.0488279397299437,1495,"tags=50%, list=19%, signal=41%","20541/18479/13518/70549/98660/11735/238161/20265/20740/11931/18706/110876/16518/74868/109676/20266/12558/21872"
"GO:0080008","GO:0080008","Cul4-RING E3 ubiquitin ligase complex",20,0.625150246419112,1.7051476076066,0.0115678485535679,0.0652838977775614,0.0520824447643703,1364,"tags=45%, list=18%, signal=37%","99375/71833/242418/71991/73828/98193/58799/223499/68970"
"GO:0030315","GO:0030315","T-tubule",37,0.543007338048258,1.67395340931173,0.0121912771097393,0.0679376994472412,0.0541996050991841,1425,"tags=46%, list=18%, signal=38%","20541/67300/18754/12293/98660/11735/238161/20265/432442/19056/11931/12297/110876/16518/109676/20266/12558"
"GO:0099571","GO:0099571","postsynaptic cytoskeleton",17,0.679322849328654,1.74979848975014,0.0131530170196945,0.0720886509733257,0.0575111675355064,1905,"tags=53%, list=25%, signal=40%","17918/18040/77579/329165/226180/13043/16443/17920/18039"
"GO:0034709","GO:0034709","methylosome",12,-0.747890448636792,-1.5966725739841,0.0143807572047465,0.0780669676829097,0.0622805725558947,1462,"tags=75%, list=19%, signal=61%","12729/15469/68011/67332/13877/69878/20643/20638/107686"
"GO:0060077","GO:0060077","inhibitory synapse",20,0.610947681487451,1.66640896876926,0.0157925357915738,0.0837622225797831,0.0668241554099101,1473,"tags=65%, list=19%, signal=53%","192167/229521/12217/18189/14406/12725/14395/14402/268566/20320/14417/14415/269788"
"GO:0016328","GO:0016328","lateral plasma membrane",34,0.539547292634997,1.62769864860457,0.0159872093251213,0.0837622225797831,0.0668241554099101,849,"tags=24%, list=11%, signal=21%","11789/16952/11735/20740/432442/243548/11931/11932"
"GO:0098982","GO:0098982","GABA-ergic synapse",91,0.390426795677137,1.42289469611954,0.0156687254581494,0.0837622225797831,0.0668241554099101,1297,"tags=35%, list=17%, signal=30%","320772/18795/18479/14400/111173/18191/219228/192167/229706/12217/14394/13004/108073/74342/18189/228136/14406/54525/12725/14395/15114/14402/268566/20320/76965/67972/14417/12290/236915/238988/14415/56543"
"GO:0043235","GO:0043235","receptor complex",124,0.37423863094638,1.41648437464405,0.0173953209591063,0.0893273238440595,0.0712639037869505,1545,"tags=35%, list=20%, signal=29%","18213/14812/16410/14811/14400/12505/22042/83493/192167/14807/14405/14394/14809/21937/108073/53623/16452/243743/15510/14406/14799/53310/16971/103466/14395/94178/13839/14402/18844/17966/76192/67897/17777/14802/16400/13385/17096/14800/16195/20181/18845/243499/12168/54393"
"GO:0000803","GO:0000803","sex chromosome",21,-0.675719888414856,-1.60867911397815,0.0182304725340993,0.0927800834324695,0.0740184599128842,1648,"tags=52%, list=21%, signal=41%","22218/26914/15270/404634/74355/20467/19821/20587/76073/15078/12566"
"GO:0031594","GO:0031594","neuromuscular junction",57,0.432696009537013,1.44415235341109,0.0191634393554348,0.0958171967771742,0.0764414201435628,802,"tags=26%, list=10%, signal=24%","13838/208727/18754/18040/13841/192167/12928/11735/77579/23859/20720/18189/207227/14799/53310"
"GO:0034719","GO:0034719","SMN-Sm protein complex",14,-0.724703422531216,-1.58543187772343,0.0199556125716862,0.0972196509902662,0.0775602755822622,1065,"tags=50%, list=14%, signal=43%","68011/276919/67332/69878/20643/20638/107686"
