"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0030534","GO:0030534","adult behavior",97,0.462579940756408,1.55908667392198,0.00693335009479927,0.0778718999323863,0.0641572588820715,1723,"tags=36%, list=22%, signal=28%","12661/13838/12444/101490/16531/18227/17762/233878/18124/18472/17257/99512/108073/19211/232975/18190/213827/12725/18191/243961/67269/18216/15211/102774/20617/12298/20743/18189/11820/98660/170719/20265/13860/239102/219228"
"GO:0099072","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels",95,0.465539735209626,1.55455707774483,0.00703824192679321,0.0780962391111742,0.0643420878997709,2221,"tags=45%, list=29%, signal=33%","67979/238276/15519/268566/236794/230235/103967/65114/83493/73340/13642/11772/104015/56216/26422/17920/18191/22318/76108/16412/13385/74513/11838/26414/71770/17999/18196/12889/56637/18759/56839/13860/100226/216963/18762/14252/228136/56044/19058/245666/65945/53627/23859"
"GO:0048255","GO:0048255","mRNA stabilization",29,0.61548400682499,1.6681026027976,0.0071503098449648,0.0782345357226253,0.0644560279925526,1922,"tags=55%, list=25%, signal=42%","56403/217980/73158/13555/229663/56717/230908/15572/22608/11810/12696/17164/11991/233908/22339/74203"
"GO:0019221","GO:0019221","cytokine-mediated signaling pathway",131,0.438502532361668,1.53753076075832,0.00714288245271239,0.0782345357226253,0.0644560279925526,1556,"tags=34%, list=20%, signal=28%","14081/15945/18035/16653/110829/18795/80859/14283/54473/15980/53416/84094/18983/19255/16452/14042/232341/229096/21937/12389/266692/18472/23849/17096/13653/16164/13349/67070/20848/14825/72993/59030/18223/56480/77128/80985/19697/102774/13601/56715/263876/60595/69807/223723/16195"
"GO:1901881","GO:1901881","positive regulation of protein depolymerization",10,0.785875796145105,1.67798463558071,0.00728885488160461,0.0793996846904323,0.0654159732876934,140,"tags=20%, list=2%, signal=20%","20257/320827"
"GO:0070142","GO:0070142","synaptic vesicle budding",11,0.77380249971385,1.68396733944854,0.00731420742032323,0.0794786400376708,0.0654810231793398,414,"tags=27%, list=5%, signal=26%","20616/103967/108012"
"GO:0032271","GO:0032271","regulation of protein polymerization",124,0.441235728620521,1.53514109932747,0.00746575408844473,0.0807257646509171,0.0665085067355356,1117,"tags=27%, list=14%, signal=23%","20257/17755/76884/11789/320827/76820/15519/20740/18481/18479/17756/78757/14489/211673/100986/15894/17762/108903/17913/56742/12389/328108/17257/50876/382562/67886/56430/243725/18754/229589/56717/14544/59030"
"GO:0006516","GO:0006516","glycoprotein catabolic process",17,-0.672760039135817,-1.70255783547,0.00767027183028173,0.0825306209189628,0.0679954953788649,508,"tags=18%, list=7%, signal=17%","230904/59007/13010"
"GO:0006303","GO:0006303","double-strand break repair via nonhomologous end joining",25,0.656472727087152,1.74432197003,0.00772803640134603,0.0829488503714158,0.0683400671085445,1374,"tags=36%, list=18%, signal=30%","72103/54125/110052/71991/107823/16969/225876/216853/68067"
"GO:1990928","GO:1990928","response to amino acid starvation",36,0.575890177577009,1.63222715068194,0.00803912400243728,0.0856595979871351,0.0705734033530263,1167,"tags=31%, list=15%, signal=26%","12575/13685/14102/11910/73158/11911/26413/230784/56717/54170/22241"
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation",70,0.491104256450524,1.56128865973623,0.0081086559322078,0.0861912821849691,0.0710114484084771,984,"tags=26%, list=13%, signal=23%","12575/11987/22329/16952/94185/12505/17260/16408/16452/22084/16000/19211/19055/22042/17096/16396/384783/14964"
"GO:0000038","GO:0000038","very long-chain fatty acid metabolic process",24,0.646460720448769,1.69929003174254,0.00823630206277818,0.0871261832664969,0.0717816966080047,600,"tags=21%, list=8%, signal=19%","74559/14081/26874/170439/83603"
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis",170,0.404009135084834,1.46559231260562,0.00835719465368552,0.0881925108886525,0.0726602247724278,1198,"tags=24%, list=15%, signal=21%","20983/240058/17755/76884/69737/18213/18844/15519/13175/18479/17756/18186/52822/232370/236794/14042/17762/83431/20562/54214/266692/18472/243743/21960/12168/17257/15516/16728/19211/80913/54725/20355/20404/29869/16971/15185/16412/22129/22241/14268/71436"
"GO:0046651","GO:0046651","lymphocyte proliferation",93,0.461658572935958,1.54208251698064,0.00843833761961276,0.088739213385731,0.0731106431347253,984,"tags=23%, list=13%, signal=20%","12575/11987/22329/16952/80859/94185/12505/17260/16408/16452/22084/16000/19211/19055/22042/17096/16396/233912/384783/14360/14964"
