"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0098552","GO:0098552","side of membrane",229,0.433571229511073,1.62234392148817,0.000198262973018681,0.00191542194272285,0.00139014002491243,1157,"tags=25%, list=15%, signal=22%","14706/15945/230857/320772/22329/16653/320840/12805/268890/77579/230868/238276/14677/12505/268566/14702/13839/17207/16531/14679/13518/17967/13636/15894/16408/381813/16452/17762/14102/20539/16410/77781/14674/12330/56722/16728/19211/19055/11772/22042/17096/237847/16164/12725/11829/14360/109676/14964/271457/70495/223433/16971/192167/14672/16412/19258/74762"
"GO:1990229","GO:1990229","iron-sulfur cluster assembly complex",10,-0.855589212996414,-1.88575548496989,0.000303777956946644,0.00283858090917356,0.00206013351302901,722,"tags=60%, list=9%, signal=54%","66162/69168/68165/66383/78653/70316"
"GO:0043235","GO:0043235","receptor complex",124,0.511747115215778,1.77072503909451,0.000301799764381491,0.00283858090917356,0.00206013351302901,1683,"tags=42%, list=22%, signal=33%","15561/14807/54598/18213/18844/12505/13839/14812/242443/22041/16408/103466/16452/14400/16410/20181/21937/83493/243743/12168/22359/14809/15516/108073/14811/14405/22042/17096/16164/14395/383348/14402/22063/16971/192167/16412/14799/15510/16400/13385/16439/19262/14802/12166/54393/15216/16195/14403/17777/11820/13860/67897"
"GO:0012506","GO:0012506","vesicle membrane",390,0.36842971295685,1.44997628828984,0.000658191710224221,0.00595506785440962,0.00432196060347734,1489,"tags=26%, list=19%, signal=22%","18431/20983/20616/67295/104886/20527/64176/108030/13838/11789/211446/232023/14469/70546/74006/12727/227648/67074/22343/14812/240756/107767/236794/105853/108012/22041/78777/229706/16561/65114/225912/19027/17913/12389/224020/68666/20964/56722/27277/13446/11772/72003/76205/22042/11980/67474/218811/81840/213827/67300/17920/12725/11975/20965/14395/12492/236727/20404/22318/72065/14964/271457/70495/18197/70178/72993/68942/56807/235661/70160/76108/11981/228960/22319/22241/54160/229521/14799/22201/216549/13056/20661/53421/67602/219024/27062/11964/20617/71982/78618/216238/22317/19346/13002/19335/16439/71770/20972/18196/20979/234678/13033"
"GO:0019898","GO:0019898","extrinsic component of membrane",127,0.476118312020716,1.65906290028649,0.000892284764989482,0.00775563635557966,0.00562874439103011,1470,"tags=32%, list=19%, signal=27%","14706/20616/230895/11789/14677/268566/14702/12565/17207/18706/14679/12217/100986/16452/78777/14674/23805/20964/13446/26422/17096/67474/67300/245684/20965/320127/14360/109676/74769/14672/18708/72685/27062/14680/11964/71982/641340/12558/71770/12554/12387"
"GO:0016604","GO:0016604","nuclear body",422,0.365033409605694,1.44127753193707,0.00101802214051719,0.0086607853745492,0.00628566694773377,1424,"tags=25%, list=18%, signal=22%","12575/17246/268903/116848/74026/69131/72289/54723/216848/18795/80859/58231/52504/16589/109095/207304/244891/242291/60365/212880/217342/217166/67313/54473/20747/56196/21749/72693/224647/18983/12616/14897/72102/18227/104836/17260/71833/234373/57317/17762/14102/70650/93687/72290/72567/80750/17913/75826/14479/20817/30928/269397/21951/22687/67039/56469/74111/69207/16764/66939/11975/72193/55989/68734/11800/231915/193116/53379/13204/56531/319719/230789/22589/19821/14312/69823/231600/56717/230908/60321/20815/21406/76429/21761/77128/67302/245474/66511/106021/73826/26430/228005/216853/19822/12995/69554/66983/12298/170791/20658/319322/81898/15259/269003/14025/68703"
"GO:0005905","GO:0005905","clathrin-coated pit",48,0.602055982522004,1.81261827703784,0.00104971857953944,0.00879911162260998,0.00638605885075849,1799,"tags=50%, list=23%, signal=39%","20616/101490/74006/269774/108012/22041/12168/73242/22359/11772/22042/104015/67300/17920/16971/15510/20661/67602/71770/73094/227333/11820/12048/320634"
"GO:0009925","GO:0009925","basal plasma membrane",115,0.468360381292951,1.61608028726173,0.00141636587149552,0.0115567561054539,0.00838745179952612,1470,"tags=30%, list=19%, signal=24%","11987/20541/108030/230099/238276/15519/12505/22343/53416/213452/22041/20539/17913/12389/21802/12168/215113/11735/15516/22042/268345/11931/11829/54725/109676/22063/20501/16971/16400/13385/18810/12558/20912/12387"
"GO:0005879","GO:0005879","axonemal microtubule",13,-0.758776465920794,-1.80985317438577,0.00182740847757185,0.0140707444859188,0.0102120084634646,1471,"tags=77%, list=19%, signal=62%","69327/14894/22142/546143/75429/71860/227613/69310/72421/75504"
"GO:0060076","GO:0060076","excitatory synapse",66,0.544791186931368,1.73791925711567,0.00185141374814721,0.0140707444859188,0.0102120084634646,1934,"tags=52%, list=25%, signal=39%","20616/238276/12308/14812/12217/94332/18578/243743/14811/104015/320127/16522/243961/192167/16412/229521/14799/20661/16400/13385/210933/72333/20743/20979/18189/74117/15569/20910/16519/20273/216963/192198/14824/74342"
